tu	regions	root_tok	new_lines	new_regions	new_blocks	deepest	root_z3	line_def	region_def	block_def	missing	fill_z3	total_z	cum_z	blocks	pairs	srcbytes
454	3959	131	0	0	11	1795	367	0	0	36	18	45	462	178377	28174	284774	3394938
455	3979	168	0	0	4	970	444	0	0	40	21	49	546	178923	28178	284799	3346551
456	4678	368	0	0	14	970	875	0	0	34	18	43	968	179891	28192	284836	4006447
457	5077	360	0	0	22	1795	864	0	0	63	33	72	1001	180892	28214	284869	4383393
458	4734	468	0	0	6	1795	1095	0	0	92	48	101	1276	182168	28220	284911	4080389
459	3806	144	0	0	3	2085	390	0	0	29	15	38	475	182643	28223	284930	3199771
460	4839	241	0	0	5	1569	611	0	0	30	15	39	697	183340	28228	284971	4256601
461	6172	809	0	0	6	1637	1754	0	0	47	24	56	1866	185206	28234	285022	5055516
462	4643	420	0	0	21	2010	1002	0	0	39	21	48	1103	186309	28255	285073	4572144
463	3050	65	0	0	0	2010	181	0	0	5	3	14	230	186539	28255	285082	2495026
464	3936	222	0	0	7	2010	564	0	0	24	12	33	641	187180	28262	285110	3314243
465	4699	321	0	0	8	2010	770	0	0	47	24	56	882	188062	28270	285156	4065941
466	5128	232	0	0	7	1572	592	0	0	102	54	111	789	188851	28277	285221	4947086
467	3465	81	0	0	4	1597	227	0	0	6	3	15	277	189128	28281	285230	2895757
468	4654	508	0	0	11	1597	1187	0	0	73	42	82	1343	190471	28292	285315	7161792
469	3756	141	0	0	6	1597	383	0	0	0	0	0	399	190870	28298	285329	3168970
470	4182	273	0	0	10	2085	669	0	0	70	39	79	819	191689	28308	285391	3417469
471	4042	172	0	0	7	1597	458	0	0	33	18	42	550	192239	28315	285420	3426477
472	5538	408	0	0	10	1585	964	0	0	40	21	49	1066	193305	28325	285466	4658846
473	5671	603	0	0	34	1207	1408	0	0	99	51	108	1599	194904	28359	285559	4965805
474	6610	789	0	0	22	2085	1845	0	0	124	63	133	2073	196977	28381	285689	5537104
475	5656	361	0	0	12	1585	880	0	0	46	24	55	991	197968	28393	285740	4791111
476	6440	711	0	0	30	1597	1672	0	0	131	69	140	1913	199881	28423	285870	5199610
477	5553	320	0	0	12	2085	786	0	0	61	33	70	921	200802	28435	285922	4577614
478	4440	248	0	0	6	1795	620	0	0	47	24	56	732	201534	28441	285959	3806719
479	4410	246	0	0	4	1795	601	0	0	24	12	33	678	202212	28445	285995	3873123
480	5284	507	0	0	8	1597	1185	0	0	93	48	102	1367	203579	28453	286074	4435985
481	5258	402	0	0	13	1585	978	0	0	83	42	92	1144	204723	28466	286137	4732121
482	4035	243	0	0	88	1597	577	0	0	6	3	15	627	205350	28554	286157	3391473
483	5546	281	0	0	6	2085	703	0	0	39	21	48	804	206154	28560	286210	4570254
484	6671	900	0	0	18	1637	2044	0	0	338	171	289	2536	208690	28578	286331	5569685
485	4884	235	0	0	11	977	586	0	0	68	36	77	731	209421	28589	286387	4334492
486	4781	218	0	0	10	977	553	0	0	46	24	55	664	210085	28599	286411	4190206
487	6146	575	0	0	11	1795	1301	0	0	118	60	127	1520	211605	28610	286474	5256478
488	4876	318	0	0	23	705	771	0	0	36	18	45	866	212471	28633	286507	4205521
489	4753	228	0	0	7	672	577	0	0	71	36	80	725	213196	28640	286530	4130560
490	4838	239	0	0	9	774	588	0	0	42	21	51	692	213888	28649	286568	4231565
491	5077	180	0	0	5	1597	471	0	0	28	15	37	555	214443	28654	286590	4170997
492	3777	129	0	0	4	2085	354	0	0	21	12	30	428	214871	28658	286605	3110721
493	5569	508	0	0	29	1207	1225	0	0	175	90	184	1531	216402	28687	286725	4836160
494	4372	247	0	0	3	1795	588	0	0	18	9	27	656	217058	28690	286744	3764007
495	6357	929	0	0	10	977	2046	0	0	150	78	159	2315	219373	28700	286837	5390406
496	4428	134	0	0	8	2183	380	0	0	29	15	38	465	219838	28708	286857	3880958
497	5850	356	0	0	12	1585	862	0	0	51	27	60	981	220819	28720	286914	4926526
498	20758	15398	0	0	7	1054	34460	0	0	48	24	57	34573	255392	28727	286951	7594382
