tu	regions	root_tok	new_lines	new_regions	new_blocks	deepest	root_z3	line_def	region_def	block_def	missing	fill_z3	total_z	cum_z	blocks	pairs	srcbytes
210	2930	561	3847	89	60	256	1201	194820	31071	286	431	42864	44528	3889781	13293	30969	2614144
211	1716	326	997	203	3	344	701	48952	6395	27	625	15267	16625	3906406	13296	31212	1295081
212	90	26	42	9	0	28	83	1893	223	4	30	759	904	3907310	13296	31227	27841
213	2329	427	14	15	19	256	934	944	382	101	105	737	1808	3909118	13315	31299	1714703
214	1953	437	66	30	44	128	970	3558	547	133	158	1586	2746	3911864	13359	31423	1622074
215	1489	129	30	9	5	344	322	1816	140	113	87	729	1170	3913034	13364	31469	1027004
216	5028	268	123	20	23	391	600	6713	656	278	201	2540	3373	3916407	13387	31562	3914453
217	5996	800	0	0	81	391	1694	0	0	192	99	177	2002	3918409	13468	31635	4798357
218	5858	742	0	0	29	391	1571	0	0	240	124	205	1932	3920341	13497	31714	4694993
219	5700	453	0	0	38	392	948	0	0	150	75	137	1192	3921533	13535	31770	4629219
220	3791	414	0	0	16	392	919	0	0	126	69	123	1143	3922676	13551	31829	3202883
221	6013	672	1	1	45	415	1425	103	727	105	57	718	2232	3924908	13596	31881	4967979
222	3042	157	0	0	15	415	381	0	0	16	9	25	447	3925355	13611	31893	2432136
223	5209	244	0	0	11	455	542	0	0	106	54	108	736	3926091	13622	31940	4066750
224	4932	162	0	0	8	800	380	0	0	18	9	27	448	3926539	13630	31955	3878026
225	6175	704	0	0	110	455	1461	0	0	110	57	114	1664	3928203	13740	32016	4847170
226	5737	633	0	0	39	391	1378	0	0	341	177	294	1881	3930084	13779	32139	4713986
227	5809	590	0	0	70	444	1293	0	0	149	78	143	1546	3931630	13849	32217	4815637
228	3014	53	0	0	6	800	147	0	0	22	11	31	221	3931851	13855	32239	2418637
229	5836	477	0	0	29	415	1038	0	0	174	90	163	1323	3933174	13884	32309	4795235
230	3042	51	0	0	2	444	154	0	0	17	9	26	221	3933395	13886	32319	2440936
231	5809	393	0	0	26	583	856	0	0	101	51	105	1044	3934439	13912	32376	4728443
232	4935	117	0	0	5	800	293	0	0	53	27	62	414	3934853	13917	32399	3885246
233	5711	499	0	0	22	479	1097	0	0	94	54	103	1286	3936139	13939	32453	4690207
234	5694	539	0	0	26	800	1181	0	0	128	72	137	1422	3937561	13965	32526	4629834
235	138	27	0	0	0	63	81	0	0	0	0	0	97	3937658	13965	32531	36583
236	89	12	0	0	0	63	44	0	0	0	0	0	60	3937718	13965	32533	16305
237	138	27	0	0	0	63	79	0	0	0	0	0	95	3937813	13965	32535	505823
238	307	78	0	0	0	40	198	0	0	26	15	35	280	3938093	13965	32550	81598
239	394	103	0	0	4	63	258	0	0	6	3	15	308	3938401	13969	32560	122410
240	92	15	0	0	0	63	53	0	0	0	0	0	69	3938470	13969	32562	20156
241	142	40	0	0	0	28	111	0	0	0	0	0	127	3938597	13969	32564	47983
242	395	138	0	0	1	63	329	0	0	0	0	0	345	3938942	13970	32569	225199
243	148	37	0	0	3	63	106	0	0	0	0	0	122	3939064	13973	32573	47185
244	448	184	0	0	6	73	409	0	0	18	9	27	477	3939541	13979	32580	125903
245	1051	303	0	0	14	109	639	0	0	162	81	134	886	3940427	13993	32622	1368463
246	1073	316	0	0	14	140	655	0	0	52	27	61	775	3941202	14007	32646	1271339
247	917	152	0	0	40	140	340	0	0	46	24	55	451	3941653	14047	32673	1113186
248	1218	432	0	0	8	140	858	0	0	120	60	102	1052	3942705	14055	32705	1204790
249	989	200	0	0	1	140	438	0	0	30	15	39	524	3943229	14056	32721	1195883
250	1037	244	0	0	1	140	486	0	0	18	9	27	554	3943783	14057	32731	1151582
251	886	101	0	0	7	140	248	0	0	18	9	27	316	3944099	14064	32740	1091939
252	240	89	0	0	5	77	218	0	0	12	6	21	277	3944376	14069	32753	534497
253	949	146	0	0	23	140	338	0	0	36	18	45	433	3944809	14092	32774	1141129
254	950	137	0	0	17	140	323	0	0	84	42	78	475	3945284	14109	32798	1142200
255	135	28	0	0	0	28	88	0	0	0	0	0	104	3945388	14109	32800	181083
256	1210	426	0	0	18	152	878	0	0	48	24	57	991	3946379	14127	32835	1333429
257	1040	264	0	0	110	152	565	0	0	48	24	57	678	3947057	14237	32863	1231351
258	148	21	0	0	0	77	71	0	0	0	0	0	87	3947144	14237	32873	50310
259	818	100	0	0	7	152	254	0	0	6	3	15	304	3947448	14244	32886	604393
260	907	107	0	0	26	152	268	0	0	46	24	55	379	3947827	14270	32906	1104967
261	827	60	0	0	2	152	162	0	0	66	33	68	295	3948122	14272	32924	604230
262	320	60	0	0	5	31	165	0	0	15	9	24	230	3948352	14277	32934	84378
263	1037	204	0	0	4	152	448	0	0	0	0	0	464	3948816	14281	32946	1170847
264	182	41	0	0	0	77	122	0	0	0	0	0	138	3948954	14281	32953	534659
265	137	14	0	0	0	77	50	0	0	6	3	15	100	3949054	14281	32959	36245
266	489	231	0	0	3	46	488	0	0	13	9	22	551	3949605	14284	32971	168947
267	2930	444	0	0	23	455	963	0	0	30	18	39	1052	3950657	14307	33002	2614144
268	1716	313	0	0	3	583	669	0	0	5	3	14	718	3951375	14310	33011	1295081
269	90	22	0	0	0	30	69	0	0	0	0	0	85	3951460	14310	33013	27841
270	2329	344	0	0	27	455	764	0	0	28	18	37	851	3952311	14337	33027	1714703
271	1953	365	0	0	55	128	820	0	0	66	42	75	969	3953280	14392	33054	1622074
272	1489	87	0	0	2	392	224	0	0	47	24	56	336	3953616	14394	33069	1027004
273	5028	147	0	0	23	479	350	0	0	46	24	55	461	3954077	14417	33100	3914453
274	5844	358	310	48	12	800	791	21339	1667	168	228	5884	6935	3961012	14429	33206	4814982
275	5882	407	508	77	37	479	895	35767	4223	84	279	11061	12267	3973279	14466	33353	4763034
276	5830	540	1056	106	19	455	1201	63174	7509	275	475	19417	21125	3994404	14485	33653	4744274
277	5679	364	686	104	7	349	798	48954	3856	120	380	12194	13404	4007808	14492	33834	4618388
278	5584	393	599	60	33	392	880	39101	3785	59	216	10832	11960	4019768	14525	33952	4547253
279	5131	394	191	39	13	800	892	11220	1889	96	176	4588	5688	4025456	14538	34109	4171832
280	5131	384	0	0	19	800	871	0	0	49	30	58	991	4026447	14557	34129	4171832
281	4713	609	528	149	13	800	1275	30006	4732	53	477	10012	11796	4038243	14570	34386	3984847
282	5545	452	1518	50	15	800	936	5623125	6392	48	174	736792	737934	4776177	14585	34475	10085962
283	4481	471	421	103	19	800	1006	24298	1521	17	318	6196	7552	4783729	14604	34602	3669583
284	485	192	133	48	0	46	444	7861	819	28	161	2547	3184	4786913	14604	34698	135040
285	1109	350	615	126	20	152	750	28247	2825	30	393	9279	10454	4797367	14624	34855	681479
286	995	224	210	61	39	152	501	10478	1091	58	219	3209	3961	4801328	14663	34943	651101
287	491	159	55	22	10	47	393	3441	215	16	75	1013	1513	4802841	14673	34979	133576
288	452	141	117	36	12	47	345	5288	604	22	123	1742	2242	4805083	14685	35028	125115
289	821	501	35866	302	22	47	1023	2636765	164442	46	930	505141	507126	5312209	14707	35358	4151779
290	434	104	133	23	3	47	267	8229	486	68	105	2506	2910	5315119	14710	35404	125999
291	523	188	1047	61	17	47	439	37623	3618	12	189	9498	10158	5325277	14727	35487	169201
292	10	7	92	4	0	4	29	3853	283	0	12	944	1017	5326294	14727	35492	6139
293	506	164	198	42	7	48	389	9789	910	56	156	3073	3650	5329944	14734	35565	142255
294	463	120	154	51	11	48	302	7713	759	5	156	1905	2395	5332339	14745	35623	126729
295	353	53	12	9	2	48	139	864	66	11	33	268	472	5332811	14747	35639	84023
296	1153	275	45	27	0	152	611	2758	243	136	167	1025	1835	5334646	14747	35723	679524
297	458	104	32	14	12	48	261	1871	146	0	42	656	991	5335637	14759	35747	127572
298	467	106	78	18	19	48	265	3840	326	41	75	1328	1700	5337337	14778	35786	131413
299	793	128	63	36	3	139	312	3834	644	95	157	1375	1876	5339213	14781	35871	477525
300	479	106	138	36	8	48	261	9630	786	12	114	2330	2737	5341950	14789	35926	137394
301	426	56	18	14	1	60	144	1472	86	30	57	470	703	5342653	14790	35954	119953
302	550	171	288	89	6	60	398	15153	1474	46	290	4166	4886	5347539	14796	36071	144739
303	541	159	309	78	11	60	367	16605	1495	18	243	4206	4848	5352387	14807	36171	149408
304	503	114	121	33	0	60	287	6211	760	53	126	1922	2367	5354754	14807	36240	141056
305	361	43	30	10	3	60	118	1598	119	0	30	587	767	5355521	14810	36257	86486
306	471	80	35	18	7	60	198	2304	170	12	60	727	1017	5356538	14817	36287	129816
307	441	62	63	30	4	60	158	3954	322	18	99	1026	1315	5357853	14821	36327	122295
308	670	289	545	234	3	60	617	27595	2591	12	708	5566	6923	5364776	14824	36582	170023
309	729	327	440	276	2	76	682	33868	2352	30	843	5413	6970	5371746	14826	36878	178638
310	1174	146	69	26	4	169	369	3702	406	60	109	1275	1785	5373531	14830	36939	654023
311	503	111	141	34	1	76	293	9036	697	6	105	2526	2956	5376487	14831	37002	143104
312	482	144	74	33	1	35	374	4560	395	107	162	1525	2093	5378580	14832	37103	135220
313	482	78	71	23	4	76	203	4460	378	12	75	1356	1666	5380246	14836	37146	135224
314	522	124	189	36	3	76	321	10462	835	6	111	2809	3273	5383519	14839	37205	147247
315	473	134	47	19	3	35	349	3298	217	22	69	933	1383	5384902	14842	37246	132818
316	478	135	87	24	1	35	348	5281	400	12	78	1587	2045	5386947	14843	37287	135351
317	475	128	45	17	4	35	331	3201	179	6	54	855	1272	5388219	14847	37320	133343
318	470	122	104	17	2	35	322	5132	463	24	63	1714	2131	5390350	14849	37355	134985
319	472	120	36	16	6	35	315	2685	174	5	51	772	1170	5391520	14855	37384	132496
320	469	113	28	15	8	35	299	2072	142	24	57	615	1003	5392523	14863	37416	131523
321	482	123	68	21	53	35	328	3634	291	23	75	1157	1592	5394115	14916	37459	134819
322	492	140	125	33	4	36	356	7712	574	135	171	2355	2914	5397029	14920	37547	139781
323	485	82	82	24	5	76	214	4924	400	12	78	1413	1737	5398766	14925	37591	135931
324	469	81	32	16	0	52	206	2172	158	42	69	721	1028	5399794	14925	37633	131526
325	470	82	40	17	3	52	206	2727	191	0	51	882	1171	5400965	14928	37662	132160
326	499	92	149	29	3	76	251	9447	566	18	96	2483	2862	5403827	14931	37718	142343
327	479	70	55	24	4	76	189	3818	332	18	81	1173	1475	5405302	14935	37763	133400
328	504	94	113	31	6	76	253	6951	623	12	99	1938	2322	5407624	14941	37820	141408
329	476	86	48	19	2	52	229	2896	232	6	60	824	1145	5408769	14943	37855	133119
330	482	91	56	24	0	52	241	3795	259	12	78	991	1342	5410111	14943	37896	134180
331	484	93	85	22	1	52	250	5478	393	0	66	1612	1960	5412071	14944	37935	137368
332	489	73	57	23	1	76	195	3889	253	24	81	1029	1337	5413408	14945	37980	135653
333	507	143	147	33	8	37	365	8709	710	18	108	2295	2800	5416208	14953	38041	144020
334	492	72	108	24	2	76	191	7308	504	30	87	1955	2265	5418473	14955	38089	140199
335	5113	346	107	18	17	800	802	7078	1270	136	138	3108	4080	5422553	14972	38175	4164886
336	5113	332	0	0	25	800	770	0	0	67	42	76	920	5423473	14997	38202	4164886
337	1101	305	1219	95	5	152	682	51413	4663	29	300	13533	14547	5438020	15002	38316	716226
338	1652	320	242	39	8	335	736	11749	1388	180	209	4780	5757	5443777	15010	38469	1158430
339	5580	493	1012	74	26	800	1047	3843119	5695	64	258	264297	265634	5709411	15036	38605	8312927
340	364	114	61	6	2	60	294	3134	211	14	27	893	1246	5710657	15038	38619	106207
341	1061	169	37	16	17	149	422	1915	190	11	54	695	1203	5711860	15055	38651	745414
342	896	117	53	13	0	152	306	2633	282	0	39	1079	1456	5713316	15055	38676	622695
343	363	104	38	9	4	60	277	1546	183	36	51	765	1125	5714441	15059	38699	101249
344	364	102	83	9	52	60	272	3886	420	17	36	1222	1562	5716003	15111	38717	103977
345	1127	262	570	108	1	152	603	20596	2919	180	417	7496	8548	5724551	15112	38880	721960
346	5973	1085	2419	318	51	800	2343	162717	16169	230	1089	43227	46691	5771242	15163	39400	4982275
347	3480	135	101	34	0	800	359	8312	864	28	117	1811	2319	5773561	15163	39460	2898656
348	5895	971	2459	213	42	800	2120	153347	13861	125	723	40465	43340	5816901	15205	39841	5081760
349	5134	465	955	95	30	800	1075	75650	6583	117	356	22699	24162	5841063	15235	40081	4178365
350	5139	568	2595	165	6	800	1146	148756	17357	1264	1136	41801	44115	5885178	15241	40595	4079048
351	5215	735	472	178	12	490	1534	35369	2751	62	567	6257	8390	5893568	15253	40829	3969946
352	2567	170	266	65	2	800	430	17798	1468	14	204	4656	5322	5898890	15255	40920	1940376
353	3619	209	334	67	8	800	512	21239	2490	34	222	6259	7025	5905915	15263	41021	2948379
354	4435	477	1923	212	13	800	1086	117558	11646	60	672	32639	34429	5940344	15276	41302	3661872
355	8622	3005	16615	1469	34	800	6552	1047589	89486	994	4925	257451	268960	6209304	15310	43217	7893133
356	3203	88	165	14	4	800	237	10903	662	42	63	2975	3307	6212611	15314	43251	2651476
357	4318	413	1235	71	9	800	953	51502	6112	51	242	15165	16392	6229003	15323	43410	3776471
358	3347	183	120	36	8	844	451	9898	1603	47	135	3487	4105	6233108	15331	43496	2726095
359	4746	540	1764	149	22	800	1229	120467	10238	106	504	33399	35164	6268272	15353	43755	4307936
360	3874	218	2760	78	4	800	521	165700	15186	20	245	45767	46565	6314837	15357	43895	3528051
361	4955	287	407	48	11	800	665	22455	2326	67	185	7258	8140	6322977	15368	44010	3901695
362	4123	264	320	41	21	800	641	24395	2755	42	150	6923	7746	6330723	15389	44089	3538240
363	4225	389	1523	235	11	800	859	92450	10685	37	726	23594	25211	6355934	15400	44386	3493202
364	4500	540	2658	257	6	834	1198	177169	15449	61	802	44462	46494	6402428	15406	44733	3998091
365	4621	527	4599	101	37	834	1186	379468	18169	167	404	84598	86220	6488648	15443	44988	4437078
366	6341	1346	7039	553	26	800	2968	393785	41567	150	1763	108392	113155	6601803	15469	45747	5269886
367	5185	475	1510	172	11	844	1083	101348	8173	111	576	25849	27540	6629343	15480	46002	4108553
368	5256	545	2001	228	17	844	1238	151688	12538	66	723	33730	35723	6665066	15497	46319	4197023
369	3820	144	688	39	5	668	371	44531	3716	15	125	11329	11857	6676923	15502	46390	3306718
370	3138	169	481	61	2	834	424	27886	4508	10	189	7569	8214	6685137	15504	46487	2517670
371	3773	134	118	18	2	844	358	8902	766	33	72	2286	2748	6687885	15506	46538	3225625
372	3980	295	1398	172	3	736	660	95471	7852	30	531	23102	24325	6712210	15509	46744	3374121
373	3322	87	60	12	1	844	236	3868	399	0	36	1352	1656	6713866	15510	46766	2672214
374	3355	129	457	34	2	844	353	33438	2882	16	111	7187	7683	6721549	15512	46823	2755824
375	3296	46	34	8	2	736	139	2514	252	9	30	847	1048	6722597	15514	46835	2645940
376	3296	45	65	8	0	736	135	5510	366	6	27	1157	1351	6723948	15514	46847	2650014
377	3294	49	32	9	4	736	145	1860	419	4	29	884	1090	6725038	15518	46863	2645148
378	3298	50	17	11	5	736	148	1507	135	18	42	502	724	6725762	15523	46883	2644052
379	3636	114	27	10	5	844	311	2289	140	27	47	808	1198	6726960	15528	46927	2992349
380	3296	39	18	8	5	736	119	1569	98	18	33	483	667	6727627	15533	46942	2644023
381	3335	57	229	18	3	736	160	14841	1431	27	69	3965	4226	6731853	15536	46979	2683190
382	3311	34	45	5	2	736	102	2570	341	12	21	846	1001	6732854	15538	46991	2648645
383	5900	1624	5574	791	24	834	3543	371078	33625	131	2452	93188	99215	6832069	15562	48007	5077038
384	4247	217	506	66	7	736	527	36922	3246	28	212	9264	10035	6842104	15569	48123	3662277
385	5326	1139	2493	351	36	800	2500	149215	15744	160	1151	40168	43851	6885955	15605	48626	4546744
386	4924	636	576	122	25	834	1431	39877	3708	122	438	10899	12800	6898755	15630	48838	4176218
387	3844	204	211	32	8	844	508	17027	1584	16	105	4163	4808	6903563	15638	48907	3227553
388	4995	832	2678	296	32	834	1893	184492	15283	76	933	43605	46463	6950026	15670	49281	4359933
389	4325	295	730	97	12	834	717	46218	3932	42	315	12668	13732	6963758	15682	49446	3601127
390	4958	202	97	23	5	834	513	7076	595	55	101	2196	2842	6966600	15687	49527	4122595
391	5469	430	2080	90	40	834	1021	124836	10981	79	315	32927	34295	7000895	15727	49693	4522263
392	4601	398	1085	66	9	883	941	69322	5433	65	234	18785	19992	7020887	15736	49808	3992070
393	4301	244	232	12	11	883	608	18128	1353	28	51	3706	4397	7025284	15747	49833	3618883
394	5342	348	541	44	13	883	836	36747	4056	177	225	12032	13125	7038409	15760	49947	4300058
395	4416	620	841	34	63	320	1423	52684	4034	144	178	15798	17431	7055840	15823	50083	3784260
396	3573	196	50	26	9	895	501	4236	751	57	110	1810	2453	7058293	15832	50156	2991485
397	5853	772	1526	226	28	895	1771	111353	10104	154	774	27532	30109	7088402	15860	50508	5034536
398	5142	1090	5218	319	43	736	2517	333978	31601	154	1047	87397	90993	7179395	15903	50971	4942699
399	4542	394	476	37	20	895	931	29336	3064	71	153	9351	10467	7189862	15923	51077	3984977
400	5664	1096	4212	415	43	895	2485	289316	24911	162	1344	71715	75576	7265438	15966	51656	5082499
401	4173	346	366	66	25	895	840	27303	2143	27	213	7013	8098	7273536	15991	51767	3580295
402	5460	499	586	97	20	895	1190	45697	5258	96	348	13168	14738	7288274	16011	51966	4521107
403	5700	576	365	107	34	895	1349	31044	3080	176	420	7667	9468	7297742	16045	52213	4899031
404	4788	636	1775	194	32	895	1484	126566	9777	156	665	31581	33762	7331504	16077	52510	4301845
405	6613	1516	1988	485	34	883	3470	150849	16219	171	1551	37660	42713	7374217	16111	53311	5523988
406	3680	304	613	136	1	1105	693	42581	3291	376	649	10296	11670	7385887	16112	53570	3022897
407	4217	337	387	48	11	1105	813	26368	2267	99	200	8195	9240	7395127	16123	53719	3734984
408	4132	282	579	46	12	1105	678	39918	4738	72	177	12636	13523	7408650	16135	53841	3721804
409	4029	277	1927	145	5	417	640	130363	12061	27	450	31732	32854	7441504	16140	54028	3691293
410	3451	77	75	27	1	417	211	6355	555	12	87	1861	2191	7443695	16141	54068	2839469
411	4461	159	1189	66	7	417	410	80509	8574	18	207	20753	21402	7465097	16148	54171	3721678
412	5348	522	2757	170	20	883	1217	224796	15575	66	549	51446	53244	7518341	16168	54462	4653322
413	5505	413	246	48	21	883	973	17692	1802	108	207	5045	6257	7524598	16189	54622	4784123
414	4280	312	1395	101	17	883	739	83539	8397	40	327	22851	23949	7548547	16206	54778	3739293
415	3919	145	243	21	4	979	388	18728	1657	48	89	4544	5053	7553600	16210	54850	3395352
416	3938	190	344	41	3	979	480	29205	1915	20	135	5835	6482	7560082	16213	54928	3408084
417	3768	112	132	12	10	1105	310	9350	957	16	45	2774	3161	7563243	16223	54969	3232492
418	4269	197	157	34	10	1105	496	12076	920	69	141	3545	4214	7567457	16233	55050	3615864
419	3763	91	202	11	2	883	244	12753	1316	16	42	4283	4601	7572058	16235	55074	3229155
420	4153	206	401	46	9	883	506	25689	2630	36	162	7767	8467	7580525	16244	55155	3670980
421	3759	68	16	10	4	417	195	1513	91	30	45	570	842	7581367	16248	55186	3226467
422	4392	237	1054	80	7	883	578	75920	6745	19	252	18175	19037	7600404	16255	55308	3979766
423	4266	200	124	26	10	1168	505	8856	702	33	99	2809	3445	7603849	16265	55379	3659383
424	5324	646	1732	133	13	1168	1346	109508	10977	47	425	29284	31087	7634936	16278	55557	4315098
425	3843	144	237	35	7	1168	373	16818	1301	31	123	5161	5689	7640625	16285	55614	3293354
426	4098	175	598	63	1	457	446	42030	3698	12	195	11439	12112	7652737	16286	55711	3539187
427	5214	345	645	77	14	457	815	49310	3479	59	266	12828	13941	7666678	16300	55862	4256442
428	4600	359	976	138	3	457	821	69701	6699	414	621	18873	20347	7687025	16303	56110	3732283
429	3820	231	414	70	7	883	577	28024	2585	20	222	7200	8031	7695056	16310	56230	3175020
430	6386	811	2939	211	63	979	1879	191752	19013	142	714	52748	55373	7750429	16373	56608	5678127
431	6083	677	3320	203	33	1168	1584	207272	19572	88	657	51467	53740	7804169	16406	56931	5377822
432	4713	122	61	7	13	1168	330	3628	306	36	41	1196	1599	7805768	16419	56967	3719123
433	3801	96	171	42	2	457	258	13437	1407	16	135	3664	4089	7809857	16421	57027	3243699
434	4460	416	3168	183	6	883	933	195702	18753	55	578	50242	51785	7861642	16427	57270	4108064
435	5818	777	839	55	33	349	1810	51714	5803	204	275	16273	18390	7880032	16460	57474	5032707
436	3768	213	188	49	7	1168	535	11982	1718	22	160	3924	4651	7884683	16467	57581	3097437
437	5066	432	165	22	3	979	839	10518	1040	17	75	2973	3919	7888602	16470	57621	4105662
438	5461	738	3576	160	10	883	1592	211048	22377	75	522	56060	58206	7946808	16480	57873	4810998
439	3436	95	58	27	2	1168	267	4548	680	10	87	1546	1932	7948740	16482	57935	2783409
440	6833	1374	5750	515	46	1105	3147	393648	32978	237	1677	102404	107260	8056000	16528	58703	5956697
441	4942	88	26	5	3	1105	243	1783	116	28	30	633	938	8056938	16531	58725	4090931
442	5103	181	456	16	13	1105	470	28327	2196	22	60	16509	17071	8074009	16544	58761	4249496
443	5169	412	331	40	6	1189	991	22803	2709	71	161	7879	9063	8083072	16550	58890	4325123
444	5253	507	434	46	15	883	1045	25220	2180	46	164	8808	10049	8093121	16565	58989	4437824
445	5003	237	181	45	6	1168	602	12736	1587	39	156	3538	4328	8097449	16571	59090	3958611
446	6268	1155	8679	616	8	1168	2531	407408	43482	50	1874	117610	122047	8219496	16579	59801	5047146
447	5509	295	173	30	13	883	713	14213	2024	133	180	4833	5758	8225254	16592	59911	4185141
448	4889	578	918	191	17	883	1344	63910	5795	87	619	15598	17593	8242847	16609	60229	4080718
449	5138	360	748	42	25	1196	892	48447	4212	38	147	14597	15668	8258515	16634	60339	4331535
450	5614	409	762	43	23	1196	993	54942	4681	71	170	14318	15513	8274028	16657	60468	4906746
451	6960	1716	11301	889	28	1196	3797	730747	65211	181	2769	184311	190909	8464937	16685	61613	6019210
452	4096	237	253	47	7	1196	606	19306	2208	52	171	5670	6479	8471416	16692	61727	3506214
453	5363	1050	2663	333	24	1196	2391	182138	18523	150	1085	47114	50622	8522038	16716	62238	4632588
454	3959	289	52	13	16	1189	708	4033	443	30	57	1340	2137	8524175	16732	62294	3394898
455	3979	351	117	50	7	883	837	9624	791	64	186	2392	3447	8527622	16739	62410	3346511
456	4678	604	622	147	22	883	1404	47400	4517	69	480	11988	13904	8541526	16761	62647	4006407
457	5077	740	426	46	25	1189	1725	31154	2606	116	204	8267	10228	8551754	16786	62779	4383353
458	4734	717	2150	272	52	1189	1680	140509	12616	56	852	34534	37098	8588852	16838	63144	4080349
459	3806	208	327	63	7	883	535	24457	2684	11	195	6488	7250	8596102	16845	63248	3199731
460	4839	425	728	87	21	883	1032	51282	4615	116	327	13527	14918	8611020	16866	63435	4256561
461	6172	1021	4575	606	18	1189	2293	282890	27975	81	1861	73750	77936	8688956	16884	64165	5055476
462	4643	612	1273	164	6	1168	1407	72055	33511	41	516	38224	40179	8729135	16890	64475	4572104
463	3050	98	111	37	2	1168	273	8067	908	0	111	2414	2830	8731965	16892	64529	2494986
464	3936	347	576	97	8	1168	826	42474	2988	37	312	9943	11113	8743078	16900	64698	3314203
465	4699	446	1168	156	13	1168	1063	74846	6909	87	515	19186	20796	8763874	16913	64970	4065901
466	5128	382	3911	72	10	1168	864	176891	16849	39	237	52284	53417	8817291	16923	65124	4947046
467	3465	114	251	20	2	1168	306	12311	1813	5	63	4328	4729	8822020	16925	65164	2895717
468	4654	749	18110	238	18	1168	1705	1488830	123911	89	764	244890	247391	9069411	16943	65556	7161752
469	3756	217	410	66	12	1168	557	24351	3302	42	222	7521	8332	9077743	16955	65665	3168930
470	4182	360	463	119	13	883	864	33033	3111	39	377	7928	9201	9086944	16968	65865	3417429
471	4042	280	381	59	14	1168	695	22041	2806	37	198	7206	8131	9095075	16982	65969	3426437
472	5538	626	1997	221	50	883	1487	145055	11361	157	751	36454	38724	9133799	17032	66327	4658806
473	5671	994	2136	258	40	979	2336	152230	11383	117	839	38204	41411	9175210	17072	66781	4965765
474	6610	1189	3046	342	37	883	2801	207494	17202	290	1194	54904	58931	9234141	17109	67412	5537064
475	5656	552	1742	142	26	1241	1334	112771	8590	106	486	31003	32855	9266996	17135	67679	4791071
476	6440	1133	2979	277	56	1168	2653	187373	19331	230	957	53622	57264	9324260	17191	68229	5199570
477	5553	464	720	118	19	1241	1124	55954	4555	52	381	14459	15996	9340256	17210	68444	4577574
478	4440	365	850	117	11	1189	895	65115	4860	98	402	15302	16631	9356887	17221	68652	3806679
479	4410	338	1176	139	9	1189	818	87457	7881	37	438	22026	23314	9380201	17230	68871	3873083
480	5284	731	1203	241	34	1168	1719	90874	7012	188	822	21125	23698	9403899	17264	69275	4435945
481	5258	686	2063	123	31	1241	1628	149213	12676	234	492	35671	37823	9441722	17295	69585	4732081
482	4035	286	531	82	1	1435	675	34533	2788	42	267	9935	10909	9452631	17296	69721	3391433
483	5546	457	459	89	17	1241	1101	30897	3072	97	320	8862	10315	9462946	17313	69947	4570214
484	6671	1232	6139	520	19	1189	2816	384456	32724	130	1632	103299	107779	9570725	17332	70653	5569645
485	4884	379	1007	102	19	1189	924	61068	5750	52	336	17489	18781	9589506	17351	70842	4334452
486	4781	349	608	86	32	979	846	35087	3561	72	300	10157	11335	9600841	17383	70975	4190166
487	6146	795	3798	316	13	1189	1837	247988	23602	112	1008	64244	67121	9667962	17396	71417	5256438
488	4876	494	653	126	11	457	1180	47008	6701	64	413	13287	14912	9682874	17407	71637	4205481
489	4753	380	246	57	12	834	933	20227	1880	50	198	5351	6514	9689388	17419	71738	4130520
490	4838	375	1154	106	11	979	919	70970	6024	51	345	18783	20079	9709467	17430	71891	4231525
491	5077	229	675	71	12	1168	577	44788	3894	44	237	12610	13456	9722923	17442	72040	4170957
492	3777	158	383	64	4	1241	413	24167	2563	21	204	7097	7746	9730669	17446	72135	3110681
493	5569	965	2748	97	87	979	2288	231631	13212	199	396	40657	43373	9774042	17533	72414	4836120
494	4372	313	1765	155	7	1189	752	114773	9930	18	474	27418	28676	9802718	17540	72611	3763967
495	6357	1142	7233	646	29	979	2590	468691	43022	107	2001	118493	123116	9925834	17569	73411	5390366
496	4428	181	336	46	9	457	481	25110	2519	34	156	7281	7950	9933784	17578	73510	3880918
497	5850	531	1153	148	16	1241	1271	72313	7620	105	501	21638	23442	9957226	17594	73776	4926486
498	20758	15627	8459	14064	4	1168	31887	997329	118628	60	42222	130645	204786	10162012	17598	89153	7594342
499	38686	34079	15203	29412	109	517	70102	1876453	226253	224	88349	240641	399124	10561136	17707	121333	10967926
500	5542	760	173	153	16	517	1783	15932	1584	72	501	3639	5955	10567091	17723	121584	4445248
501	5324	556	115	142	40	563	1292	10682	1608	48	453	3086	4863	10571954	17763	121759	4279882
502	7286	2441	1056	1845	4	563	4949	104585	14401	145	5610	19375	29966	10601920	17767	123782	4616984
503	5659	874	246	470	47	563	1941	26663	3799	16	1419	4867	8259	10610179	17814	124294	4298855
504	5446	420	106	252	14	529	925	13123	1916	9	762	2295	4014	10614193	17828	124581	4267886
505	6308	1467	500	1036	91	563	2953	55116	7652	175	3210	9161	15356	10629549	17919	125753	4427618
506	5208	318	42	26	15	563	750	2519	295	266	231	1355	2368	10631917	17934	125857	4232833
507	5581	734	225	300	94	563	1685	21557	2860	75	945	4691	7353	10639270	18028	126255	4350091
508	5560	632	263	365	6	672	1363	24130	2970	266	1260	5432	8087	10647357	18034	126738	4294461
509	5227	297	51	67	10	672	682	4571	555	29	216	1355	2285	10649642	18044	126822	4230725
510	5432	468	54	86	28	672	1096	5217	730	86	306	1533	2967	10652609	18072	126981	4390216
