tu	raw	wire	cumulative_raw	cumulative_wire	keys	missing	occurrences	body_bytes
1630	1418782	113449	4824235730	251430204	22517	3453	54413	251240
1631	1735859	116822	4825971589	251547026	24802	3187	59053	386526
1632	3508291	264136	4829479880	251811162	50281	7154	120830	722308
1633	1832693	86599	4831312573	251897761	26727	54	69708	138003
1634	1455894	69788	4832768467	251967549	20825	28	56247	103322
1635	2884024	206542	4835652491	252174091	40366	5351	100747	574297
1636	2053935	100330	4837706426	252274421	29710	298	77389	170102
1637	188	79	4837706614	252274500	6	2	6	103
1638	228866	28984	4837935480	252303484	3406	1235	7938	68671
1639	886728	57933	4838822208	252361417	13402	1025	34417	103342
1640	1777292	92990	4840599500	252454407	24750	965	65097	171174
1641	38651	3029	4840638151	252457436	618	91	1339	5877
1642	916820	48752	4841554971	252506188	13860	410	35254	75200
1643	922464	51214	4842477435	252557402	14153	541	35558	80217
1644	226357	12210	4842703792	252569612	3311	190	7798	21384
1645	24640	804	4842728432	252570416	320	4	764	1194
1646	849441	38950	4843577873	252609366	12641	22	32917	55350
1647	864064	44244	4844441937	252653610	12905	257	33441	68288
1648	721057	33575	4845162994	252687185	10987	16	28773	48187
1649	69935	3060	4845232929	252690245	1226	26	2726	5207
1650	859838	41179	4846092767	252731424	12805	108	33279	60503
1651	247831	10426	4846340598	252741850	3867	46	8699	16333
1652	218034	8361	4846558632	252750211	3136	26	7506	13096
1653	888185	40993	4847446817	252791204	13349	34	34280	58208
1654	898346	45019	4848345163	252836223	13508	183	34616	67366
1655	891650	41903	4849236813	252878126	13412	90	34409	61069
1656	1750177	81535	4850986990	252959661	24362	101	64514	120506
1657	178	74	4850987168	252959735	6	2	6	93
1658	1170295	54109	4852157463	253013844	16864	145	43118	77749
1659	132468	8022	4852289931	253021866	2382	140	4889	14836
1660	1202447	63959	4853492378	253085825	17433	536	44238	103709
1661	574695	22137	4854067073	253107962	7551	23	20120	33163
1662	909329	46574	4854976402	253154536	13762	263	35029	69046
1663	906095	46488	4855882497	253201024	13715	239	34938	69589
1664	914060	48380	4856796557	253249404	13832	353	35025	78737
1665	719194	33508	4857515751	253282912	10974	23	28750	47041
1666	118794	10094	4857634545	253293006	1705	348	3725	25634
1667	61018	2539	4857695563	253295545	1071	8	2353	3783
1668	3103089	419369	4860798652	253714914	41926	18635	106140	1339209
1669	2592173	115702	4863390825	253830616	36260	80	90128	187594
1670	1881653	84041	4865272478	253914657	26047	150	66659	133968
1671	2277679	111452	4867550157	254026109	32097	813	80391	198058
1672	1984904	96052	4869535061	254122161	27597	845	70168	171636
1673	1940957	86919	4871476018	254209080	26895	159	68432	140230
1674	1910655	88378	4873386673	254297458	26561	368	67688	147021
1675	1924413	86917	4875311086	254384375	26715	217	68039	144740
1676	2255132	105426	4877566218	254489801	31639	365	79261	179293
1677	2683672	156082	4880249890	254645883	38297	1976	93036	296751
1678	2035896	88668	4882285786	254734551	28251	43	71585	141240
1679	2667648	143653	4884953434	254878204	37456	1347	92168	281586
1680	2674125	135802	4887627559	255014006	38309	1140	92735	245388
1681	2059047	93141	4889686606	255107147	28659	218	72443	152567
1682	2165639	98404	4891852245	255205551	31014	121	78757	161427
1683	1944223	85614	4893796468	255291165	27005	71	68934	135477
1684	1875186	83625	4895671654	255374790	25945	137	66403	132007
1685	2768550	177686	4898440204	255552476	38512	4358	96410	403127
1686	2549554	119813	4900989758	255672289	35927	348	89288	203033
1687	2731353	167672	4903721111	255839961	38004	2906	93442	382356
1688	3966191	232804	4907687302	256072765	53691	3685	135209	500691
1689	3451948	164575	4911139250	256237340	47649	331	118275	275254
1690	3182922	162423	4914322172	256399763	43282	1112	109281	299415
1691	2264884	102439	4916587056	256502202	31736	229	79546	168850
1692	2474802	117408	4919061858	256619610	34479	508	86236	209128
1693	2233454	97657	4921295312	256717267	31308	13	78523	156393
1694	2689761	121024	4923985073	256838291	37482	172	93127	209722
1695	2267270	102029	4926252343	256940320	31737	361	79523	181123
1696	2888579	130940	4929140922	257071260	39886	278	99727	220085
1697	2609537	126627	4931750459	257197887	36505	702	90739	228466
1698	2275003	102661	4934025462	257300548	31877	172	80002	168846
1699	2838162	137554	4936863624	257438102	39211	891	97908	258651
1700	2265193	98629	4939128817	257536731	31711	7	79645	158758
1701	2274093	101737	4941402910	257638468	31862	141	79980	166471
1702	2267712	100014	4943670622	257738482	31794	87	79782	161576
1703	2352831	117283	4946023453	257855765	32855	1085	82251	224938
1704	2351475	108933	4948374928	257964698	32742	487	82069	192780
1705	2289822	102016	4950664750	258066714	32126	120	80432	166913
1706	2300100	102050	4952964850	258168764	32148	119	80749	168381
1707	2268266	99534	4955233116	258268298	31755	33	79726	160512
1708	2271867	101645	4957504983	258369943	31881	165	79901	166109
1709	2344489	117291	4959849472	258487234	32851	1009	81590	223915
1710	2275297	100415	4962124769	258587649	31824	115	80065	164438
1711	2271887	107151	4964396656	258694800	27823	2016	69809	487665
1712	2540058	112810	4966936714	258807610	35636	54	88510	182459
1713	1906076	85091	4968842790	258892701	26454	141	67487	135477
1714	1908987	84099	4970751777	258976800	26524	73	67583	134150
1715	1916860	84300	4972668637	259061100	26653	57	67842	134021
1716	2076906	94697	4974745543	259155797	28698	318	72369	171327
1717	2049226	96630	4976794769	259252427	28377	595	72486	169849
1718	1957509	91274	4978752278	259343701	27013	424	69025	153792
1719	1876966	84880	4980629244	259428581	25910	5	66410	126699
1720	2119643	104442	4982748887	259533023	29502	825	74328	187937
1721	1932164	85288	4984681051	259618311	26774	109	68479	135916
1722	2036233	88925	4986717284	259707236	28263	54	71594	141528
1723	2045517	91143	4988762801	259798379	28380	158	71884	149244
1724	1897118	87109	4990659919	259885488	26271	42	67129	130185
1725	2976560	136440	4993636479	260021928	42331	430	102289	224528
1726	2706706	119907	4996343185	260141835	37715	49	93938	196736
1727	3342799	196230	4999685984	260338065	45912	2902	114153	419622
1728	2150757	141433	5001836741	260479498	28888	2536	70128	384881
1729	1914488	86956	5003751229	260566454	26712	209	67748	146041
1730	1945507	94707	5005696736	260661161	27253	700	68812	168684
1731	1899381	86944	5007596117	260748105	26377	29	67226	129922
1732	2142937	96682	5009739054	260844787	30095	225	75419	159828
1733	2173854	102153	5011912908	260946940	30522	462	76140	177449
1734	1929279	84968	5013842187	261031908	26933	76	68287	136113
1735	1936965	84808	5015779152	261116716	26856	46	68512	133148
1736	3140734	157714	5018919886	261274430	42936	2045	105808	383898
1737	20986	2059	5018940872	261276489	506	68	856	4700
1738	1126418	62344	5020067290	261338833	16959	566	44145	103054
1739	1492487	103625	5021559777	261442458	22624	2548	58662	239289
1740	1401363	76650	5022961140	261519108	20995	576	54709	127285
1741	1048171	49614	5024009311	261568722	15158	103	39847	73628
1742	950021	43518	5024959332	261612240	13559	49	36459	63669
1743	1077843	56768	5026037175	261669008	15660	426	41068	93217
1744	1056209	50199	5027093384	261719207	15376	106	40443	73311
1745	974645	46737	5028068029	261765944	14006	180	37460	71131
1746	1393606	78983	5029461635	261844927	20765	1004	54115	151195
1747	1400884	76336	5030862519	261921263	21110	750	54723	133129
1748	714550	32823	5031577069	261954086	10813	55	27634	48556
1749	1044296	50035	5032621365	262004121	15077	152	39760	73766
1750	762124	34727	5033383489	262038848	10893	55	29382	51424
1751	798532	36589	5034182021	262075437	11364	95	30575	54182
1752	1032323	47390	5035214344	262122827	14903	31	39350	67782
1753	16300	814	5035230644	262123641	408	4	644	1113
1754	1295737	72785	5036526381	262196426	19986	625	51099	122719
1755	1113679	54997	5037640060	262251423	16754	118	43872	80648
1756	19591	1720	5037659651	262253143	488	49	865	3404
1757	1060807	55351	5038720458	262308494	15423	444	40388	89349
1758	1262794	62059	5039983252	262370553	18698	109	49514	92756
1759	18847	1486	5040002099	262372039	466	34	786	2671
1760	1385857	72399	5041387956	262444438	20657	330	54239	115551
1761	1147355	57732	5042535311	262502170	17308	206	44686	88126
1762	1028746	47191	5043564057	262549361	14831	55	39225	67740
1763	1034204	47761	5044598261	262597122	15172	26	39562	68220
1764	16456	857	5044614717	262597979	411	7	647	1283
1765	1401483	72485	5046016200	262670464	20807	350	54230	117522
1766	1151278	60688	5047167478	262731152	16693	532	43540	99490
1767	1183979	65424	5048351457	262796576	17323	646	44761	109664
1768	1076991	51696	5049428448	262848272	15753	120	41040	75141
1769	1287338	61415	5050715786	262909687	18485	110	49051	91657
1770	1052867	48433	5051768653	262958120	15513	19	40316	68932
1771	1254798	65943	5053023451	263024063	18977	392	48779	106361
1772	1346883	66055	5054370334	263090118	19321	212	51139	102148
1773	16308	813	5054386642	263090931	408	4	644	1121
1774	1434581	83355	5055821223	263174286	20733	1305	54345	164095
1775	1216824	61028	5057038047	263235314	18441	186	47529	90656
1776	1356428	70947	5058394475	263306261	19788	470	51817	114396
1777	1127912	61080	5059522387	263367341	16419	730	42503	108880
1778	1133559	53302	5060655946	263420643	16424	88	43130	77574
1779	16303	812	5060672249	263421455	408	4	644	1116
1780	1040070	48737	5061712319	263470192	15039	78	39630	70617
1781	1880298	97823	5063592617	263568015	28030	949	72432	178965
1782	16332	821	5063608949	263568836	408	4	644	1145
1783	1221894	61352	5064830843	263630188	18768	121	48132	90047
1784	1492464	87212	5066323307	263717400	21904	1191	56615	182344
1785	1487981	96109	5067811288	263813509	21566	1163	55029	199022
1786	1383774	68678	5069195062	263882187	20675	179	53915	104917
1787	19963	1798	5069215025	263883985	497	54	884	3644
1788	713123	33391	5069928148	263917376	10769	93	27576	50183
1789	1036773	49094	5070964921	263966470	14974	112	39576	72089
1790	1502762	120264	5072467683	264086734	21689	2238	54002	296549
1791	788082	41027	5073255765	264127761	11348	349	30428	66339
1792	16308	815	5073272073	264128576	408	4	644	1121
1793	1598150	79921	5074870223	264208497	22591	452	59222	127929
1794	1428531	76708	5076298754	264285205	21618	480	56569	125260
1795	1407007	71179	5077705761	264356384	21124	211	55398	109135
1796	1444639	76327	5079150400	264432711	21875	412	57201	122968
1797	1207553	60976	5080357953	264493687	18593	194	47784	90316
1798	1434328	75645	5081792281	264569332	21718	427	56498	119670
1799	1432470	76592	5083224751	264645924	21709	456	56713	122923
1800	1214135	62342	5084438886	264708266	18724	203	48037	92730
1801	1392193	67804	5085831079	264776070	20897	79	54780	101467
1802	1456959	77053	5087288038	264853123	21984	598	57350	134964
1803	1031207	47478	5088319245	264900601	15130	23	39296	67731
1804	1287334	60774	5089606579	264961375	18457	92	49003	90761
1805	1011056	46028	5090617635	265007403	14747	9	38596	65635
1806	16266	805	5090633901	265008208	407	3	646	1075
1807	717348	34481	5091351249	265042689	10870	118	27837	51935
1808	722626	32783	5092073875	265075472	10945	42	27999	47820
1809	675273	29761	5092749148	265105233	9675	5	26159	44420
1810	16304	814	5092765452	265106047	408	4	644	1117
1811	16300	813	5092781752	265106860	408	4	644	1113
1812	16300	812	5092798052	265107672	408	4	644	1113
1813	16308	814	5092814360	265108486	408	4	644	1121
1814	16304	814	5092830664	265109300	408	4	644	1117
1815	16308	815	5092846972	265110115	408	4	644	1121
1816	1259408	61151	5094106380	265171266	17993	218	48013	93477
1817	723232	36368	5094829612	265207634	10953	229	27824	58607
1818	16299	816	5094845911	265208450	407	3	646	1108
1819	954331	44163	5095800242	265252613	13651	54	36653	63885
1820	788114	38841	5096588356	265291454	11286	227	30350	61919
1821	768950	35968	5097357306	265327422	10943	104	29521	54762
1822	1145552	74565	5098502858	265401987	17239	1493	44298	160024
1823	1085944	59535	5099588802	265461522	16374	492	42851	97854
1824	1110141	62786	5100698943	265524308	16284	715	42487	117083
1825	837092	43209	5101536035	265567517	12625	243	32973	69818
1826	1070852	53269	5102606887	265620786	16073	187	42267	81188
1827	1215814	60488	5103822701	265681274	18674	130	47898	88923
1828	1414911	80060	5105237612	265761334	20132	1089	52975	167848
1829	1244887	70720	5106482499	265832054	18917	618	48239	124007
1830	1195144	57957	5107677643	265890011	18205	54	46802	83757
1831	1064649	49403	5108742292	265939414	15499	48	40329	70427
1832	1536162	137053	5110278454	266076467	20157	4088	47941	469490
1833	1088854	53082	5111367308	266129549	15861	161	41365	79662
1834	1053621	49286	5112420929	266178835	15329	55	40356	70954
1835	1048012	48892	5113468941	266227727	15171	63	39995	70554
1836	747607	35536	5114216548	266263263	11341	115	28732	53936
1837	1141693	52007	5115358241	266315270	16032	46	43793	76157
1838	774771	36550	5116133012	266351820	11131	115	29937	55764
1839	16308	815	5116149320	266352635	408	4	644	1121
1840	16308	815	5116165628	266353450	408	4	644	1121
1841	16308	815	5116181936	266354265	408	4	644	1121
1842	16304	815	5116198240	266355080	408	4	644	1117
1843	16308	813	5116214548	266355893	408	4	644	1121
1844	16304	815	5116230852	266356708	408	4	644	1117
1845	16308	815	5116247160	266357523	408	4	644	1121
1846	16308	813	5116263468	266358336	408	4	644	1121
1847	16308	814	5116279776	266359150	408	4	644	1121
1848	16300	813	5116296076	266359963	408	4	644	1113
1849	16304	816	5116312380	266360779	408	4	644	1117
1850	16308	813	5116328688	266361592	408	4	644	1121
1851	16308	815	5116344996	266362407	408	4	644	1121
1852	16292	812	5116361288	266363219	408	4	644	1105
1853	16308	815	5116377596	266364034	408	4	644	1121
1854	16308	815	5116393904	266364849	408	4	644	1121
1855	16308	815	5116410212	266365664	408	4	644	1121
1856	16454	860	5116426666	266366524	411	7	647	1281
1857	973666	45628	5117400332	266412152	14616	14	38712	65314
1858	16308	815	5117416640	266412967	408	4	644	1121
1859	16308	815	5117432948	266413782	408	4	644	1121
1860	16304	815	5117449252	266414597	408	4	644	1117
1861	16304	815	5117465556	266415412	408	4	644	1117
1862	777984	34653	5118243540	266450065	11190	15	30088	51093
1863	783457	40234	5119026997	266490299	11206	287	30009	66402
1864	16296	810	5119043293	266491109	408	4	644	1109
1865	1263613	65841	5120306906	266556950	18072	434	48375	106206
1866	766094	35120	5121073000	266592070	10971	47	29591	52142
1867	782095	37701	5121855095	266629771	11166	164	30196	59008
1868	762765	35226	5122617860	266664997	10891	91	29341	53279
1869	852865	43746	5123470725	266708743	12245	335	32697	70573
1870	1040915	47346	5124511640	266756089	15060	7	39754	67387
1871	16296	813	5124527936	266756902	408	4	644	1109
1872	1139858	51434	5125667794	266808336	15998	22	43711	74727
1873	1064712	51112	5126732506	266859448	15352	143	40444	76646
1874	1076553	54980	5127809059	266914428	15611	378	40875	89542
1875	769830	36429	5128578889	266950857	11023	134	29606	56504
1876	1094081	51214	5129672970	267002071	15967	74	41363	76375
1877	1138251	53205	5130811221	267055276	16472	125	42993	78760
1878	1804202	84479	5132615423	267139755	25296	233	68415	140144
1879	1838882	98995	5134454305	267238750	25744	1025	69110	183760
1880	1188815	70074	5135643120	267308824	17286	1061	45058	126155
1881	699640	31438	5136342760	267340262	10138	15	27075	46465
1882	20413	1030	5136363173	267341292	488	6	863	1501
1883	822079	49920	5137185252	267391212	11799	784	31324	94033
1884	1137818	51904	5138323070	267443116	15943	68	43581	75931
1885	1273938	73401	5139597008	267516517	18715	742	50235	125431
1886	1743699	82417	5141340707	267598934	24526	209	66241	131403
1887	23641	1717	5141364348	267600651	560	28	1047	2867
1888	18727	1116	5141383075	267601767	459	10	785	1688
1889	1212046	61156	5142595121	267662923	18693	125	48101	89494
1890	1194595	70074	5143789716	267732997	18139	765	47065	118845
1891	1494287	80065	5145284003	267813062	22797	443	58575	128548
1892	1168222	62116	5146452225	267875178	17518	392	45636	100852
1893	1200152	59680	5147652377	267934858	18382	102	47143	86244
1894	1122425	53671	5148774802	267988529	17168	28	44105	76155
1895	16316	816	5148791118	267989345	408	4	644	1129
1896	1285554	72005	5150076672	268061350	18367	747	48976	122346
1897	748551	35363	5150825223	268096713	11842	23	30033	50964
1898	1145485	55107	5151970708	268151820	17636	16	45144	77902
1899	1391923	69057	5153362631	268220877	20813	178	54110	105745
1900	1343471	66097	5154706102	268286974	20105	150	52170	100264
1901	755317	33705	5155461419	268320679	10762	18	29066	49657
1902	1432592	78265	5156894011	268398944	21626	501	55612	128719
1903	1477918	103680	5158371929	268502624	22280	2780	56063	212249
1904	1024928	47234	5159396857	268549858	15010	27	38919	67154
1905	1140278	63017	5160537135	268612875	16693	558	43227	105278
1906	772284	37498	5161309419	268650373	11192	166	29919	57951
1907	1145098	55434	5162454517	268705807	17168	66	44806	80225
1908	1045523	50418	5163500040	268756225	15307	220	40013	75535
1909	1115987	53487	5164616027	268809712	16856	61	43969	76767
1910	1137105	57652	5165753132	268867364	17208	240	44483	88533
1911	1125364	53944	5166878496	268921308	17007	47	44075	77068
1912	16300	813	5166894796	268922121	408	4	644	1113
1913	762446	34238	5167657242	268956359	10893	24	29429	50508
1914	1248788	66654	5168906030	269023013	19015	404	48722	106771
1915	1152261	55250	5170058291	269078263	17740	33	45365	79166
1916	16308	815	5170074599	269079078	408	4	644	1121
1917	1059260	50417	5171133859	269129495	15362	166	40293	74330
1918	760006	33978	5171893865	269163473	10854	23	29225	50043
1919	851205	47448	5172745070	269210921	12842	471	33819	78840
1920	1195040	58978	5173940110	269269899	18259	94	46815	86147
1921	818824	42468	5174758934	269312367	11628	421	31145	73419
1922	781828	35060	5175540762	269347427	11227	23	29869	51461
1923	1165586	70531	5176706348	269417958	17651	983	46004	126054
1924	74270	5200	5176780618	269423158	1384	125	2788	11321
1925	1041941	50191	5177822559	269473349	15088	158	39749	74186
1926	1075978	51405	5178898537	269524754	16142	70	42203	73635
1927	784285	39591	5179682822	269564345	11331	295	30193	63839
1928	808127	45576	5180490949	269609921	11649	539	31227	79985
1929	788465	40012	5181279414	269649933	11304	232	30255	66050
1930	788346	41789	5182067760	269691722	11338	360	30430	69151
1931	794114	37801	5182861874	269729523	11439	117	30733	58069
1932	16296	813	5182878170	269730336	408	4	644	1109
1933	23141	3840	5182901311	269734176	595	186	857	8629
1934	774360	38064	5183675671	269772240	11101	201	29906	60390
1935	778548	36670	5184454219	269808910	11228	100	30196	55584
1936	775518	36111	5185229737	269845021	11170	76	30046	54730
1937	16296	813	5185246033	269845834	408	4	644	1109
1938	1084887	53978	5186330920	269899812	16378	153	42708	79159
1939	1035957	47254	5187366877	269947066	14653	73	39733	69683
1940	1375856	75114	5188742733	270022180	20592	505	53793	122327
1941	1406731	72435	5190149464	270094615	20983	310	54591	116016
1942	4070164	151772	5194219628	270246387	42807	187	141438	308379
1943	4024748	148116	5198244376	270394503	42452	24	140287	296730
1944	4135900	152313	5202380276	270546816	43566	40	144351	305736
1945	4019925	147337	5206400201	270694153	42384	7	140134	294931
1946	4291500	159083	5210691701	270853236	45561	44	149751	318179
1947	4312695	162038	5215004396	271015274	45860	159	150618	324637
1948	4273943	158897	5219278339	271174171	45376	80	149112	317983
1949	4168576	153348	5223446915	271327519	43626	78	144624	318087
1950	4021537	147812	5227468452	271475331	42414	35	140220	296312
1951	4237121	157436	5231705573	271632767	45361	13	148533	313471
1952	4101909	150825	5235807482	271783592	43153	42	143019	302884
1953	4089527	150061	5239897009	271933653	43018	32	142601	301570
1954	4024808	148404	5243921817	272082057	42454	48	140336	297308
1955	4062810	148528	5247984627	272230585	42804	7	141450	297538
1956	4031700	150085	5252016327	272380670	42538	149	140545	302229
1957	4104018	161397	5256120345	272542067	43616	580	143647	330194
1958	4060330	150362	5260180675	272692429	42714	106	141161	303258
1959	4063174	149316	5264243849	272841745	42693	84	141137	302731
1960	4021522	147943	5268265371	272989688	42421	42	140189	296931
1961	4105461	150211	5272370832	273139899	43124	7	142954	301903
1962	4278377	158757	5276649209	273298656	44666	209	148202	322758
1963	4560568	171372	5281209777	273470028	47668	323	157687	353068
1964	4567770	169396	5285777547	273639424	47425	222	156140	344454
1965	4657748	176532	5290435295	273815956	48611	405	159981	359582
1966	4187566	155524	5294622861	273971480	43917	138	145543	314117
1967	4188094	153056	5298810955	274124536	43796	38	145312	307704
1968	4223611	154708	5303034566	274279244	44025	92	146201	312687
1969	4744536	174998	5307779102	274454242	49070	221	162057	356778
1970	4987338	203135	5312766440	274657377	51465	1227	169483	443088
1971	4522144	166194	5317288584	274823571	47169	112	155793	337478
1972	4049559	148113	5321338143	274971684	42581	8	141058	297015
1973	4541769	171420	5325879912	275143104	47426	305	156656	351921
1974	4593745	177752	5330473657	275320856	47994	585	158214	371244
1975	4443825	171934	5334917482	275492790	46671	504	153967	353031
1976	4418777	163289	5339336259	275656079	46138	152	152183	331418
1977	4431938	164138	5343768197	275820217	46629	97	153818	330998
1978	4396917	160843	5348165114	275981060	45983	62	151676	323942
1979	4290788	155733	5352455902	276136793	44463	44	147626	314504
1980	4170284	152059	5356626186	276288852	43626	17	144675	305864
1981	4320824	157840	5360947010	276446692	44777	106	148780	320739
1982	4163307	152922	5365110317	276599614	43765	17	145241	307338
1983	4177387	153277	5369287704	276752891	43663	53	144818	311601
1984	4449160	163964	5373736864	276916855	46056	196	153017	333283
1985	4573409	167693	5378310273	277084548	47603	103	157494	340657
1986	4233133	153508	5382543406	277238056	44176	5	146553	308591
1987	4172702	153706	5386716108	277391762	43834	30	145456	311673
1988	4170406	152149	5390886514	277543911	43605	20	144617	306486
1989	4369948	164236	5395256462	277708147	45186	316	149981	337338
1990	4384842	162514	5399641304	277870661	45273	211	150399	331550
1991	4472861	165782	5404114165	278036443	46640	168	153677	336471
1992	4409467	171887	5408523632	278208330	45864	593	151708	355962
1993	4567572	172040	5413091204	278380370	47791	222	157356	349911
1994	4367899	161301	5417459103	278541671	45218	152	150035	326811
1995	4209676	153563	5421668779	278695234	43845	33	145527	309294
1996	4356072	157969	5426024851	278853203	45092	30	149512	318231
1997	4671672	192360	5430696523	279045563	48594	1258	159242	415145
1998	4677272	185709	5435373795	279231272	48496	845	159660	396985
1999	4492274	168991	5439866069	279400263	46564	345	153523	350713
2000	4347375	158040	5444213444	279558303	44800	83	148801	324303
2001	4508004	167202	5448721448	279725505	46802	201	154333	339946
2002	4357755	158918	5453079203	279884423	44881	110	149054	328060
2003	4350347	158370	5457429550	280042793	44835	89	148943	323891
2004	4370635	160256	5461800185	280203049	45088	133	149996	323657
2005	4365744	160188	5466165929	280363237	45159	97	149948	323873
2006	4545245	166931	5470711174	280530168	46848	173	154633	339789
2007	4380756	162136	5475091930	280692304	45220	187	150198	332329
2008	4356595	163131	5479448525	280855435	45164	259	149724	335522
2009	4489828	165160	5483938353	281020595	46197	171	153269	341506
2010	4317068	156663	5488255421	281177258	44605	60	148246	316667
2011	4414111	162103	5492669532	281339361	45617	146	151578	331637
2012	4218304	154666	5496887836	281494027	44228	30	146649	311159
2013	4335525	161929	5501223361	281655956	45946	126	151314	327683
2014	4812473	188564	5506035834	281844520	50116	780	164980	405463
2015	4411217	161838	5510447051	282006358	45598	128	151475	330320
2016	4400630	160327	5514847681	282166685	45528	76	151275	323830
2017	4456199	163115	5519303880	282329800	45966	116	152954	333514
2018	4457945	163883	5523761825	282493683	46102	165	153082	333692
2019	4168317	151959	5527930142	282645642	43593	24	144465	305807
2020	4467837	166248	5532397979	282811890	46152	245	153346	345783
2021	4296133	159981	5536694112	282971871	45282	134	149056	325836
2022	4224735	155117	5540918847	283126988	44245	46	146629	312398
2023	4391494	159436	5545310341	283286424	45439	40	150988	321003
2024	4395816	162126	5549706157	283448550	45513	174	151097	332859
2025	4494097	163979	5554200254	283612529	46188	102	154032	335605
2026	4489728	168655	5558689982	283781184	46426	373	153812	348805
2027	4457547	163632	5563147529	283944816	46152	128	153067	332751
2028	4160747	151798	5567308276	284096614	43552	19	144342	305273
2029	4464189	163682	5571772465	284260296	46144	154	153005	334018
2030	4543281	166513	5576315746	284426809	47623	34	156820	333016
2031	4019993	147232	5580335739	284574041	42385	4	140141	294777
2032	4439135	163726	5584774874	284737767	46370	161	153188	332541
2033	4618555	171849	5589393429	284909616	48201	231	158921	348569
2034	4805501	175137	5594198930	285084753	49542	113	163551	350777
2035	5064844	205735	5599263774	285290488	52046	1173	171117	445231
2036	4302876	157248	5603566650	285447736	45280	12	149260	315197
2037	4977381	187012	5608544031	285634748	50987	462	168529	408292
2038	4272617	155355	5612816648	285790103	44405	37	147201	312702
2039	4870278	190420	5617686926	285980523	50468	696	165752	394005
2040	4589231	166993	5622276157	286147516	47236	128	155761	339647
2041	4348324	169391	5626624481	286316907	45383	692	149757	361086
2042	4036263	149159	5630660744	286466066	42571	60	140814	299196
2043	4892967	185500	5635553711	286651566	50102	554	165721	413743
2044	4890298	182276	5640444009	286833842	50143	284	165799	377386
2045	4159975	151719	5644603984	286985561	43538	19	144311	305256
2046	4907504	177825	5649511488	287163386	50100	122	166101	359198
2047	4851006	180967	5654362494	287344353	50023	309	165139	366632
2048	4217830	153815	5658580324	287498168	44126	12	146118	309149
2049	4161638	152220	5662741962	287650388	43562	36	144365	306626
2050	4234435	155294	5666976397	287805682	44303	53	146768	312409
2051	4177908	152382	5671154305	287958064	43698	23	144895	306640
2052	4168503	153087	5675322808	288111151	43669	77	144672	308878
2053	4904183	182014	5680226991	288293165	50334	267	166256	368167
2054	4447895	160295	5684674886	288453460	45728	41	152166	322585
2055	4632129	163225	5689307015	288616685	46142	159	154400	334931
2056	4341463	168646	5693648478	288785331	46000	523	150638	352594
2057	4363880	163538	5698012358	288948869	46329	166	151979	328768
2058	4358344	161926	5702370702	289110795	46253	73	151735	324092
2059	4194491	154028	5706565193	289264823	43966	54	145514	309439
2060	4190375	153513	5710755568	289418336	43721	72	144929	310495
2061	4168207	152456	5714923775	289570792	43622	38	144606	306826
2062	4127330	153518	5719051105	289724310	43359	164	143652	311622
2063	4228789	154390	5723279894	289878700	44157	38	146247	310022
2064	4063666	149930	5727343560	290028630	42733	65	141279	300685
2065	4036011	148293	5731379571	290176923	42498	26	140576	297141
2066	4037880	148145	5735417451	290325068	42499	20	140617	296862
2067	3351133	171138	5738768584	290496206	46787	2197	111633	350211
2068	678867	27905	5739447451	290524111	9555	47	24113	41646
2069	2212332	119275	5741659783	290643386	30311	1443	82190	225257
2070	2187613	104241	5743847396	290747627	30249	509	81202	178734
2071	2178149	100794	5746025545	290848421	30065	297	80959	171692
2072	2183020	102091	5748208565	290950512	30171	399	81042	172934
2073	2183489	101894	5750392054	291052406	30149	420	81131	174355
2074	2203437	99003	5752595491	291151409	30126	180	81858	163506
2075	2219947	109271	5754815438	291260680	30796	709	82367	188845
2076	2184631	102208	5757000069	291362888	30170	396	81188	173333
2077	2187676	102189	5759187745	291465077	29834	437	81567	174065
2078	2176729	101074	5761364474	291566151	30069	334	80910	168957
2079	2261765	108241	5763626239	291674392	31272	590	84263	188979
2080	2178870	100498	5765805109	291774890	30095	302	80964	172320
2081	2193458	106216	5767998567	291881106	30342	594	81279	186530
2082	2207497	100737	5770206064	291981843	30237	243	82090	170222
2083	2186982	103773	5772393046	292085616	30229	493	81118	179570
2084	1783844	80499	5774176890	292166115	24565	23	65950	120777
2085	1929562	84900	5776106452	292251015	27491	124	67334	137041
2086	69943	2804	5776176395	292253819	655	220	1335	13984
2087	819231	42099	5776995626	292295918	10369	633	27448	83746
2088	94895	3480	5777090521	292299398	954	65	2121	7201
2089	105792	6983	5777196313	292306381	1162	258	2688	16757
2090	119552	8557	5777315865	292314938	1288	365	3001	25864
2091	672736	27616	5777988601	292342554	8550	150	22403	46584
2092	678223	30104	5778666824	292372658	8694	266	22700	51222
2093	643932	24836	5779310756	292397494	8235	61	21538	38251
2094	99015	4964	5779409771	292402458	1041	144	2286	11156
2095	752245	49146	5780162016	292451604	9727	1208	25218	115001
2096	101943	4897	5780263959	292456501	1059	123	2366	11395
2097	99243	4328	5780363202	292460829	1058	121	2346	9187
2098	677680	29205	5781040882	292490034	8646	199	22533	50392
2099	104513	5648	5781145395	292495682	1108	171	2491	14349
2100	312435	19060	5781457830	292514742	3806	489	9663	46269
2101	799615	34403	5782257445	292549145	10055	309	26776	62368
2102	92939	2683	5782350384	292551828	914	28	2059	5102
2103	143979	6285	5782494363	292558113	2258	23	5460	9951
