tu	raw	cumulative_raw	fastintern_wire	fastintern_cum_wire	grz2_cum_wire	grz2_group	grz2_group_closes	fastintern_ratio	grz2_ratio	grz2_fine_cum_wire	p29_wire	p29_cum_wire	p29_ratio	p29_b_root	p29_b_need	p29_b_fill
1941	1406731	5190149464	72435	270094615	51883255	19	0	19.22	100.04	53541990	9459	60981100	85.11	4217	79	5136
1942	4070164	5194219628	151772	270246387	51883255	19	0	19.22	100.11	53541990	3593	60984693	85.17	350	121	3095
1943	4024748	5198244376	148116	270394503	51883255	19	0	19.22	100.19	53590107	908	60985601	85.24	71	55	755
1944	4135900	5202380276	152313	270546816	51883255	19	0	19.23	100.27	53590107	1423	60987024	85.30	469	73	854
1945	4019925	5206400201	147337	270694153	51883255	19	0	19.23	100.35	53590107	448	60987472	85.37	69	55	297
1946	4291500	5210691701	159083	270853236	51883255	19	0	19.24	100.43	53590107	2166	60989638	85.44	893	88	1158
1947	4312695	5215004396	162038	271015274	51883255	19	0	19.24	100.51	53590107	3988	60993626	85.50	1116	129	2716
1948	4273943	5219278339	158897	271174171	51883255	19	0	19.25	100.60	53590107	2367	60995993	85.57	816	72	1452
1949	4168576	5223446915	153348	271327519	51883255	19	0	19.25	100.68	53590107	2889	60998882	85.63	522	129	2211
1950	4021537	5227468452	147812	271475331	51883255	19	0	19.26	100.75	53590107	850	60999732	85.70	100	88	635
1951	4237121	5231705573	157436	271632767	51883255	19	0	19.26	100.84	53613784	1022	61000754	85.76	681	80	234
1952	4101909	5235807482	150825	271783592	51883255	19	0	19.26	100.92	53613784	1295	61002049	85.83	304	61	903
1953	4089527	5239897009	150061	271933653	51883255	19	0	19.27	100.99	53613784	1029	61003078	85.90	302	71	629
1954	4024808	5243921817	148404	272082057	51883255	19	0	19.27	101.07	53613784	1276	61004354	85.96	124	87	1038
1955	4062810	5247984627	148528	272230585	51883255	19	0	19.28	101.15	53613784	365	61004719	86.03	80	61	197
1956	4031700	5252016327	150085	272380670	51883255	19	0	19.28	101.23	53613784	2583	61007302	86.09	107	92	2357
1957	4104018	5256120345	161397	272542067	51883255	19	0	19.29	101.31	53613784	9008	61016310	86.14	431	142	8408
1958	4060330	5260180675	150362	272692429	51883255	19	0	19.29	101.38	53613784	2379	61018689	86.21	169	88	2095
1959	4063174	5264243849	149316	272841745	51883255	19	0	19.29	101.46	53627073	1672	61020361	86.27	206	91	1348
1960	4021522	5268265371	147943	272989688	51883255	19	0	19.30	101.54	53627073	875	61021236	86.33	66	52	730
1961	4105461	5272370832	150211	273139899	51883255	19	0	19.30	101.62	53627073	625	61021861	86.40	72	55	471
1962	4278377	5276649209	158757	273298656	51883255	19	0	19.31	101.70	53627073	3609	61025470	86.47	391	112	3079
1963	4560568	5281209777	171372	273470028	51883255	19	0	19.31	101.79	53627073	7357	61032827	86.53	1813	121	5396
1964	4567770	5285777547	169396	273639424	51883255	19	0	19.32	101.88	53627073	4834	61037661	86.60	419	75	4313
1965	4657748	5290435295	176532	273815956	51883255	19	0	19.32	101.97	53627073	7765	61045426	86.66	896	118	6724
1966	4187566	5294622861	155524	273971480	51883255	19	0	19.33	102.05	53627073	3589	61049015	86.73	720	110	2732
1967	4188094	5298810955	153056	274124536	51883255	19	0	19.33	102.13	53667022	1282	61050297	86.79	343	70	842
1968	4223611	5303034566	154708	274279244	51883255	19	0	19.33	102.21	53667022	2334	61052631	86.86	626	95	1586
1969	4744536	5307779102	174998	274454242	51883255	19	0	19.34	102.30	53667022	6783	61059414	86.93	2629	138	3989
1970	4987338	5312766440	203135	274657377	51883255	19	0	19.34	102.40	53667022	23117	61082531	86.98	2377	239	20474
1971	4522144	5317288584	166194	274823571	51883255	19	0	19.35	102.49	53667022	4316	61086847	87.04	1727	152	2410
1972	4049559	5321338143	148113	274971684	51883255	19	0	19.35	102.56	53667022	751	61087598	87.11	352	55	317
1973	4541769	5325879912	171420	275143104	51883255	19	0	19.36	102.65	53667022	7733	61095331	87.17	1500	131	6075
1974	4593745	5330473657	177752	275320856	51883255	19	0	19.36	102.74	53667022	11727	61107058	87.23	1945	121	9634
1975	4443825	5334917482	171934	275492790	51883255	19	0	19.36	102.83	53721138	10308	61117366	87.29	905	250	9126
1976	4418777	5339336259	163289	275656079	51883255	19	0	19.37	102.91	53721138	4473	61121839	87.36	1003	178	3265
1977	4431938	5343768197	164138	275820217	51883255	19	0	19.37	103.00	53721138	3337	61125176	87.42	1067	106	2137
1978	4396917	5348165114	160843	275981060	51883255	19	0	19.38	103.08	53721138	1767	61126943	87.49	151	109	1480
1979	4290788	5352455902	155733	276136793	51883255	19	0	19.38	103.16	53721138	1729	61128672	87.56	371	67	1264
1980	4170284	5356626186	152059	276288852	51883255	19	0	19.39	103.24	53721138	1097	61129769	87.63	476	64	530
1981	4320824	5360947010	157840	276446692	51883255	19	0	19.39	103.33	53721138	3414	61133183	87.69	1293	75	2019
1982	4163307	5365110317	152922	276599614	51883255	19	0	19.40	103.41	53721138	1422	61134605	87.76	631	70	694
1983	4177387	5369287704	153277	276752891	51883255	19	0	19.40	103.49	53730687	2071	61136676	87.82	180	100	1764
1984	4449160	5373736864	163964	276916855	51883255	19	0	19.41	103.57	53730687	4838	61141514	87.89	1294	105	3412
1985	4573409	5378310273	167693	277084548	51883255	19	0	19.41	103.66	53730687	4386	61145900	87.96	1881	80	2398
1986	4233133	5382543406	153508	277238056	51883255	19	0	19.41	103.74	53730687	362	61146262	88.03	163	28	144
1987	4172702	5386716108	153706	277391762	52214849	20	1	19.42	103.16	53730687	2110	61148372	88.09	583	98	1402
1988	4170406	5390886514	152149	277543911	52214849	20	0	19.42	103.24	53730687	1455	61149827	88.16	638	72	718
1989	4369948	5395256462	164236	277708147	52214849	20	0	19.43	103.33	53730687	6721	61156548	88.22	389	163	6142
1990	4384842	5399641304	162514	277870661	52214849	20	0	19.43	103.41	53730687	5403	61161951	88.28	500	140	4736
1991	4472861	5404114165	165782	278036443	52214849	20	0	19.44	103.50	53747129	4533	61166484	88.35	445	93	3968
1992	4409467	5408523632	171887	278208330	52214849	20	0	19.44	103.58	53747129	11456	61177940	88.41	493	119	10817
1993	4567572	5413091204	172040	278380370	52214849	20	0	19.44	103.67	53747129	6789	61184729	88.47	765	101	5896
1994	4367899	5417459103	161301	278541671	52214849	20	0	19.45	103.75	53747129	4149	61188878	88.54	295	83	3744
1995	4209676	5421668779	153563	278695234	52214849	20	0	19.45	103.83	53747129	2046	61190924	88.60	790	58	1171
1996	4356072	5426024851	157969	278853203	52214849	20	0	19.46	103.92	53747129	1795	61192719	88.67	443	74	1251
1997	4671672	5430696523	192360	279045563	52214849	20	0	19.46	104.01	53747129	22379	61215098	88.71	1094	210	21048
1998	4677272	5435373795	185709	279231272	52214849	20	0	19.47	104.10	53747129	18493	61233591	88.76	1155	259	17052
1999	4492274	5439866069	168991	279400263	52214849	20	0	19.47	104.18	53792796	8103	61241694	88.83	1020	111	6945
2000	4347375	5444213444	158040	279558303	52214849	20	0	19.47	104.27	53792796	3119	61244813	88.89	457	75	2560
2001	4508004	5448721448	167202	279725505	52214849	20	0	19.48	104.35	53792796	4881	61249694	88.96	304	88	4462
2002	4357755	5453079203	158918	279884423	52214849	20	0	19.48	104.44	53792796	3743	61253437	89.02	445	71	3200
2003	4350347	5457429550	158370	280042793	52214849	20	0	19.49	104.52	53792796	3017	61256454	89.09	279	81	2630
2004	4370635	5461800185	160256	280203049	52214849	20	0	19.49	104.60	53792796	3625	61260079	89.16	561	90	2947
2005	4365744	5466165929	160188	280363237	52214849	20	0	19.50	104.69	53792796	3312	61263391	89.22	226	81	2978
2006	4545245	5470711174	166931	280530168	52214849	20	0	19.50	104.77	53792796	5356	61268747	89.29	757	77	4495
2007	4380756	5475091930	162136	280692304	52214849	20	0	19.51	104.86	53809835	5169	61273916	89.35	414	104	4624
2008	4356595	5479448525	163131	280855435	52214849	20	0	19.51	104.94	53809835	6143	61280059	89.42	212	115	5789
2009	4489828	5483938353	165160	281020595	52214849	20	0	19.51	105.03	53809835	5022	61285081	89.48	412	127	4456
2010	4317068	5488255421	156663	281177258	52214849	20	0	19.52	105.11	53809835	2515	61287596	89.55	845	77	1566
2011	4414111	5492669532	162103	281339361	52214849	20	0	19.52	105.19	53809835	4688	61292284	89.61	1340	105	3216
2012	4218304	5496887836	154666	281494027	52214849	20	0	19.53	105.27	53809835	1643	61293927	89.68	617	67	932
2013	4335525	5501223361	161929	281655956	52214849	20	0	19.53	105.36	53809835	3273	61297200	89.75	670	105	2471
2014	4812473	5506035834	188564	281844520	52214849	20	0	19.54	105.45	53809835	15978	61313178	89.80	2535	126	13290
2015	4411217	5510447051	161838	282006358	52214849	20	0	19.54	105.53	53834559	4644	61317822	89.87	1361	101	3155
2016	4400630	5514847681	160327	282166685	52214849	20	0	19.54	105.62	53834559	2285	61320107	89.94	241	74	1943
2017	4456199	5519303880	163115	282329800	52214849	20	0	19.55	105.70	53834559	3831	61323938	90.00	438	130	3236
2018	4457945	5523761825	163883	282493683	52214849	20	0	19.55	105.79	53834559	3898	61327836	90.07	434	74	3363
2019	4168317	5527930142	151959	282645642	52214849	20	0	19.56	105.87	53834559	969	61328805	90.14	300	73	569
2020	4467837	5532397979	166248	282811890	52214849	20	0	19.56	105.95	53834559	6010	61334815	90.20	545	133	5305
2021	4296133	5536694112	159981	282971871	52214849	20	0	19.57	106.04	53834559	3747	61338562	90.26	483	101	3136
2022	4224735	5540918847	155117	283126988	52214849	20	0	19.57	106.12	53834559	1937	61340499	90.33	599	74	1237
2023	4391494	5545310341	159436	283286424	52214849	20	0	19.57	106.20	53848487	1599	61342098	90.40	147	67	1358
2024	4395816	5549706157	162126	283448550	52214849	20	0	19.58	106.29	53848487	4293	61346391	90.47	155	126	3985
2025	4494097	5554200254	163979	283612529	52214849	20	0	19.58	106.37	53848487	4106	61350497	90.53	676	129	3274
2026	4489728	5558689982	168655	283781184	52214849	20	0	19.59	106.46	53848487	7074	61357571	90.60	635	70	6342
2027	4457547	5563147529	163632	283944816	52214849	20	0	19.59	106.54	53848487	4172	61361743	90.66	555	61	3529
2028	4160747	5567308276	151798	284096614	52214849	20	0	19.60	106.62	53848487	800	61362543	90.73	159	70	544
2029	4464189	5571772465	163682	284260296	52214849	20	0	19.60	106.71	53848487	4064	61366607	90.79	571	67	3399
2030	4543281	5576315746	166513	284426809	52214849	20	0	19.61	106.80	53848487	1346	61367953	90.87	190	67	1062
2031	4019993	5580335739	147232	284574041	52214849	20	0	19.61	106.87	53864793	250	61368203	90.93	87	22	114
2032	4439135	5584774874	163726	284737767	52214849	20	0	19.61	106.96	53864793	3853	61372056	91.00	1082	79	2665
2033	4618555	5589393429	171849	284909616	52214849	20	0	19.62	107.05	53864793	5538	61377594	91.07	1497	86	3928
2034	4805501	5594198930	175137	285084753	52214849	20	0	19.62	107.14	53864793	4984	61382578	91.14	2540	75	2342
2035	5064844	5599263774	205735	285290488	52214849	20	0	19.63	107.24	53864793	24685	61407263	91.18	3384	298	20976
2036	4302876	5603566650	157248	285447736	52214849	20	0	19.63	107.32	53864793	1469	61408732	91.25	1042	64	336
2037	4977381	5608544031	187012	285634748	52214849	20	0	19.64	107.41	53864793	12535	61421267	91.31	3166	223	9119
2038	4272617	5612816648	155355	285790103	52214849	20	0	19.64	107.49	53864793	1989	61423256	91.38	734	79	1149
2039	4870278	5617686926	190420	285980523	52214849	20	0	19.64	107.59	53900508	14948	61438204	91.44	2621	105	12195
2040	4589231	5622276157	166993	286147516	52214849	20	0	19.65	107.68	53900508	3851	61442055	91.51	718	87	3019
2041	4348324	5626624481	169391	286316907	52214849	20	0	19.65	107.76	53900508	11201	61453256	91.56	1039	111	10024
2042	4036263	5630660744	149159	286466066	52214849	20	0	19.66	107.84	53900508	1668	61454924	91.62	239	96	1306
2043	4892967	5635553711	185500	286651566	52214849	20	0	19.66	107.93	53900508	12246	61467170	91.68	1620	352	10247
2044	4890298	5640444009	182276	286833842	52214849	20	0	19.66	108.02	53900508	9649	61476819	91.75	3149	118	6355
2045	4159975	5644603984	151719	286985561	52214849	20	0	19.67	108.10	53900508	788	61477607	91.82	148	70	543
2046	4907504	5649511488	177825	287163386	52214849	20	0	19.67	108.20	53900508	4810	61482417	91.89	1914	80	2789
2047	4851006	5654362494	180967	287344353	52214849	20	0	19.68	108.29	53926285	5841	61488258	91.96	159	76	5579
2048	4217830	5658580324	153815	287498168	52214849	20	0	19.68	108.37	53926285	1246	61489504	92.03	555	72	592
2049	4161638	5662741962	152220	287650388	52214849	20	0	19.69	108.45	53926285	1192	61490696	92.09	148	70	947
2050	4234435	5666976397	155294	287805682	52214849	20	0	19.69	108.53	53926285	1867	61492563	92.16	530	81	1229
2051	4177908	5671154305	152382	287958064	52214849	20	0	19.69	108.61	53926285	949	61493512	92.22	209	75	638
2052	4168503	5675322808	153087	288111151	52214849	20	0	19.70	108.69	53926285	1606	61495118	92.29	154	72	1353
2053	4904183	5680226991	182014	288293165	52214849	20	0	19.70	108.79	53926285	8085	61503203	92.36	1967	105	5986
2054	4447895	5684674886	160295	288453460	52214849	20	0	19.71	108.87	53926285	1750	61504953	92.43	690	70	963
2055	4632129	5689307015	163225	288616685	52214849	20	0	19.71	108.96	53935881	3893	61508846	92.50	1668	120	2078
2056	4341463	5693648478	168646	288785331	52214849	20	0	19.72	109.04	53935881	8532	61517378	92.55	382	103	8020
2057	4363880	5698012358	163538	288948869	52214849	20	0	19.72	109.13	53935881	3820	61521198	92.62	1065	115	2613
2058	4358344	5702370702	161926	289110795	52214849	20	0	19.72	109.21	53935881	2542	61523740	92.69	1040	55	1420
2059	4194491	5706565193	154028	289264823	52214849	20	0	19.73	109.29	53935881	1543	61525283	92.75	105	85	1326
2060	4190375	5710755568	153513	289418336	52214849	20	0	19.73	109.37	53935881	1925	61527208	92.82	239	79	1580
2061	4168207	5714923775	152456	289570792	52214849	20	0	19.74	109.45	53935881	1170	61528378	92.88	159	75	909
2062	4127330	5719051105	153518	289724310	52214849	20	0	19.74	109.53	53935881	3240	61531618	92.94	347	102	2764
2063	4228789	5723279894	154390	289878700	52214849	20	0	19.74	109.61	53949092	1805	61533423	93.01	806	61	911
2064	4063666	5727343560	149930	290028630	52214849	20	0	19.75	109.69	53949092	1846	61535269	93.07	299	61	1459
2065	4036011	5731379571	148293	290176923	52214849	20	0	19.75	109.77	53949092	911	61536180	93.14	75	58	751
2066	4037880	5735417451	148145	290325068	52214849	20	0	19.76	109.84	53949092	830	61537010	93.20	129	61	613
2067	3351133	5738768584	171138	290496206	52214849	20	0	19.76	109.91	53949092	84480	61621490	93.13	5222	414	78817
2068	678867	5739447451	27905	290524111	52214849	20	0	19.76	109.92	53949092	2757	61624247	93.14	1752	73	905
2069	2212332	5741659783	119275	290643386	52214849	20	0	19.75	109.96	53949092	23803	61648050	93.14	3798	261	19717
2070	2187613	5743847396	104241	290747627	52214849	20	0	19.76	110.00	53949092	10203	61658253	93.16	2690	61	7425
2071	2178149	5746025545	100794	290848421	52214849	20	0	19.76	110.05	54278134	9213	61667466	93.18	4065	89	5032
2072	2183020	5748208565	102091	290950512	52214849	20	0	19.76	110.09	54278134	8725	61676191	93.20	2873	49	5776
2073	2183489	5750392054	101894	291052406	52214849	20	0	19.76	110.13	54278134	10204	61686395	93.22	4566	67	5544
2074	2203437	5752595491	99003	291151409	52214849	20	0	19.76	110.17	54278134	7438	61693833	93.24	4585	40	2786
2075	2219947	5754815438	109271	291260680	52214849	20	0	19.76	110.21	54278134	14770	61708603	93.26	4546	81	10116
2076	2184631	5757000069	102208	291362888	52214849	20	0	19.76	110.26	54278134	8644	61717247	93.28	2612	103	5902
2077	2187676	5759187745	102189	291465077	52214849	20	0	19.76	110.30	54278134	10425	61727672	93.30	4096	96	6206
2078	2176729	5761364474	101074	291566151	52214849	20	0	19.76	110.34	54278134	9150	61736822	93.32	4242	52	4829
2079	2261765	5763626239	108241	291674392	52214849	20	0	19.76	110.38	54332477	13750	61750572	93.34	4317	70	9336
2080	2178870	5765805109	100498	291774890	52214849	20	0	19.76	110.42	54332477	8774	61759346	93.36	4104	52	4591
2081	2193458	5767998567	106216	291881106	52214849	20	0	19.76	110.47	54332477	13362	61772708	93.37	4495	43	8797
2082	2207497	5770206064	100737	291981843	52214849	20	0	19.76	110.51	54332477	8725	61781433	93.40	4669	70	3959
2083	2186982	5772393046	103773	292085616	52214849	20	0	19.76	110.55	54332477	6970	61788403	93.42	35	28	6880
2084	1783844	5774176890	80499	292166115	52214849	20	0	19.76	110.58	54332477	4563	61792966	93.44	3822	40	674
2085	1929562	5776106452	84900	292251015	52214849	20	0	19.76	110.62	54332477	3944	61796910	93.47	2113	105	1699
2086	69943	5776176395	2804	292253819	52214849	20	0	19.76	110.62	54332477	3730	61800640	93.46	441	448	2814
2087	819231	5776995626	42099	292295918	52214849	20	0	19.76	110.64	54450477	12588	61813228	93.46	2106	316	10139
2088	94895	5777090521	3480	292299398	52214849	20	0	19.76	110.64	54450477	1380	61814608	93.46	80	70	1203
2089	105792	5777196313	6983	292306381	52214849	20	0	19.76	110.64	54450477	4055	61818663	93.45	85	77	3866
2090	119552	5777315865	8557	292314938	52214849	20	0	19.76	110.65	54450477	5550	61824213	93.45	270	267	4986
2091	672736	5777988601	27616	292342554	52214849	20	0	19.76	110.66	54450477	3930	61828143	93.45	1256	89	2558
2092	678223	5778666824	30104	292372658	52214849	20	0	19.76	110.67	54450477	4489	61832632	93.46	118	102	4242
2093	643932	5779310756	24836	292397494	52214849	20	0	19.77	110.68	54450477	1201	61833833	93.47	60	49	1065
2094	99015	5779409771	4964	292402458	52214849	20	0	19.77	110.69	54450477	2528	61836361	93.46	83	73	2345
2095	752245	5780162016	49146	292451604	52214849	20	0	19.76	110.70	54475063	19340	61855701	93.45	391	388	18534
2096	101943	5780263959	4897	292456501	52214849	20	0	19.76	110.70	54475063	2665	61858366	93.44	113	100	2425
2097	99243	5780363202	4328	292460829	52214849	20	0	19.76	110.70	54475063	2103	61860469	93.44	225	76	1775
2098	677680	5781040882	29205	292490034	52214849	20	0	19.76	110.72	54475063	3999	61864468	93.45	111	94	3767
2099	104513	5781145395	5648	292495682	52720948	21	1	19.76	109.66	54475063	3203	61867671	93.44	109	97	2970
2100	312435	5781457830	19060	292514742	52720948	21	0	19.76	109.66	54475063	8663	61876334	93.44	460	261	7915
2101	799615	5782257445	34403	292549145	52720948	21	0	19.77	109.68	54475063	5225	61881559	93.44	361	230	4607
2102	92939	5782350384	2683	292551828	52720948	21	0	19.77	109.68	54475063	809	61882368	93.44	66	58	658
2103	143979	5782494363	6285	292558113	52720948	21	0	19.77	109.68	54492207	630	61882998	93.44	34	31	538
2104	1423013	5783917376	74191	292632304	52720948	21	0	19.77	109.71	54492207	12193	61895191	93.45	1092	187	10887
2105	1031200	5784948576	63253	292695557	52720948	21	0	19.76	109.73	54492207	13154	61908345	93.44	1608	70	11449
2106	752592	5785701168	32784	292728341	52720948	21	0	19.76	109.74	54492207	2438	61910783	93.45	552	52	1807
2107	743725	5786444893	31984	292760325	52720948	21	0	19.77	109.76	54492207	2064	61912847	93.46	970	28	1039
2108	591229	5787036122	23751	292784076	52720948	21	0	19.77	109.77	54492207	2469	61915316	93.47	1310	31	1101
2109	10117	5787046239	750	292784826	52720948	21	0	19.77	109.77	54492207	783	61916099	93.47	109	31	616
2110	918881	5787965120	44625	292829451	52720948	21	0	19.77	109.78	54492207	6634	61922733	93.47	1838	64	4705
2111	589171	5788554291	22713	292852164	52720948	21	0	19.77	109.80	54524795	1841	61924574	93.48	1295	34	485
2112	605293	5789159584	28106	292880270	52720948	21	0	19.77	109.81	54524795	5264	61929838	93.48	1296	28	3913
2113	601278	5789760862	25604	292905874	52720948	21	0	19.77	109.82	54524795	3755	61933593	93.48	1317	49	2362
2114	579351	5790340213	22899	292928773	52720948	21	0	19.77	109.83	54524795	2187	61935780	93.49	1271	43	846
