pass	tu_ord	region_count	root_tokens	blocks_after	new_blocks	max_depth	deep_refs	root_raw	root_z1	root_z3	root_z6	changed	tok_per_reg
2	2040	474	20	48339	0	13	13	60	69	69	69	1	0.0422
2	2041	476	57	48339	14	11	47	171	168	168	168	1	0.1197
2	2042	181	48	48353	0	10	22	144	143	143	143	1	0.2652
2	2043	885	221	48353	4	10	36	663	451	431	421	1	0.2497
2	2044	499	210	48357	1	11	10	630	428	428	428	1	0.4208
2	2045	931	198	48358	11	11	37	594	411	396	384	1	0.2127
2	2046	943	243	48369	2	12	44	729	517	516	516	1	0.2577
2	2047	5190	66	48371	1	17	26	198	177	177	177	1	0.0127
2	2048	4940	46	48372	2	17	39	138	142	142	142	1	0.0093
2	2049	5404	373	48374	15	14	188	1119	887	887	887	1	0.0690
2	2050	5038	47	48389	4	17	28	141	144	144	144	1	0.0093
2	2051	4963	49	48393	1	17	36	147	156	156	156	1	0.0099
2	2052	4957	42	48394	4	17	36	126	135	135	135	1	0.0085
2	2053	4946	39	48398	19	18	32	117	126	126	126	1	0.0079
2	2054	4983	44	48417	1	18	29	132	133	133	133	1	0.0088
2	2055	4984	40	48418	1	18	28	120	119	119	119	1	0.0080
2	2056	4974	56	48419	2	17	42	168	172	172	172	1	0.0113
2	2057	5049	39	48421	2	18	28	117	121	121	121	1	0.0077
2	2058	5051	135	48423	15	13	107	405	385	385	385	1	0.0267
2	2059	5038	41	48438	3	17	25	123	127	127	127	1	0.0081
2	2060	6	3	48441	0	3	1	9	18	18	18	1	0.5000
2	2061	5018	109	48441	6	15	79	327	315	315	315	1	0.0217
2	2062	5039	79	48447	4	15	56	237	219	219	219	1	0.0157
2	2063	4965	68	48451	4	15	48	204	191	191	191	1	0.0137
2	2064	5227	174	48455	14	15	108	522	465	465	465	1	0.0333
2	2065	5024	56	48469	9	15	47	168	165	165	165	1	0.0111
2	2066	2526	211	48478	8	14	31	633	469	471	471	1	0.0835
3	2067	1453	25	48486	6	15	17	75	84	84	84	1	0.0172
3	2068	5602	101	48492	21	17	90	303	282	282	282	1	0.0180
3	2069	5602	88	48513	22	18	77	264	248	248	248	1	0.0157
3	2070	4963	84	48535	11	16	71	252	238	238	238	1	0.0169
3	2071	4940	19	48546	5	18	16	57	66	66	66	1	0.0038
3	2072	3889	56	48551	11	17	37	168	163	163	163	1	0.0144
3	2073	4229	130	48562	50	17	57	390	344	344	344	1	0.0307
3	2074	4914	415	48612	184	17	199	1245	931	936	936	1	0.0845
3	2075	4092	96	48796	31	18	51	288	270	270	270	1	0.0235
3	2076	3819	71	48827	29	18	37	213	190	190	190	1	0.0186
3	2077	4938	15	48856	1	18	13	45	54	54	54	1	0.0030
3	2078	4999	43	48857	0	18	41	129	122	122	122	1	0.0086
3	2079	3948	48	48857	1	18	44	144	153	153	153	1	0.0122
3	2080	4938	14	48858	4	18	12	42	51	51	51	1	0.0028
3	2081	4999	42	48862	28	18	40	126	121	121	121	1	0.0084
3	2082	3948	47	48890	9	18	43	141	150	150	150	1	0.0119
3	2083	3948	49	48899	24	18	23	147	141	141	141	1	0.0124
3	2084	3787	23	48923	9	19	13	69	78	78	78	1	0.0061
3	2085	3761	24	48932	7	19	11	72	81	81	81	1	0.0064
3	2086	4275	173	48939	131	19	35	519	404	404	404	1	0.0405
3	2087	4855	110	49070	16	19	82	330	314	314	314	1	0.0227
3	2088	3750	25	49086	19	19	7	75	79	79	79	1	0.0067
3	2089	5139	115	49105	37	20	59	345	323	323	323	1	0.0224
3	2090	4587	184	49142	105	20	59	552	447	447	447	1	0.0401
3	2091	3998	83	49247	55	19	23	249	216	216	216	1	0.0208
3	2092	3902	96	49302	49	15	50	288	270	270	270	1	0.0246
3	2093	3787	16	49351	5	20	6	48	57	57	57	1	0.0042
3	2094	4212	39	49356	20	20	14	117	120	120	120	1	0.0093
3	2095	4151	193	49376	132	21	50	579	443	446	446	1	0.0465
3	2096	4046	48	49508	22	19	21	144	147	147	147	1	0.0119
3	2097	3947	47	49530	21	19	18	141	145	145	145	1	0.0119
3	2098	2384	18	49551	0	16	15	54	63	63	63	1	0.0076
3	2099	2257	31	49551	1	15	24	93	102	102	102	1	0.0137
3	2100	2027	11	49552	0	16	9	33	42	42	42	1	0.0054
3	2101	92	5	49552	0	11	3	15	24	24	24	1	0.0543
3	2102	2633	15	49552	0	16	12	45	54	54	54	1	0.0057
3	2103	2797	35	49552	7	16	32	105	114	114	114	1	0.0125
3	2104	2646	16	49559	0	17	13	48	57	57	57	1	0.0060
3	2105	2639	14	49559	1	17	11	42	51	51	51	1	0.0053
3	2106	2096	9	49560	0	17	8	27	36	36	36	1	0.0043
3	2107	2626	14	49560	2	17	9	42	51	51	51	1	0.0053
3	2108	2639	10	49562	0	18	9	30	39	39	39	1	0.0038
3	2109	2639	12	49562	1	18	9	36	45	45	45	1	0.0045
3	2110	2646	13	49563	0	18	10	39	48	48	48	1	0.0049
3	2111	2642	12	49563	3	18	9	36	45	45	45	1	0.0045
3	2112	2829	12	49566	0	19	9	36	45	45	45	1	0.0042
3	2113	2833	26	49566	1	18	22	78	87	87	87	1	0.0092
3	2114	2171	12	49567	1	18	10	36	45	45	45	1	0.0055
3	2115	4138	45	49568	4	18	41	135	144	144	144	1	0.0109
3	2116	4156	42	49572	1	18	39	126	135	135	135	1	0.0101
3	2117	3888	30	49573	3	18	25	90	99	99	99	1	0.0077
3	2118	4303	50	49576	9	19	45	150	159	159	159	1	0.0116
3	2119	4110	36	49585	15	18	32	108	117	117	117	1	0.0088
3	2120	4130	34	49600	3	18	28	102	111	111	111	1	0.0082
3	2121	5016	98	49603	4	19	92	294	278	278	278	1	0.0195
3	2122	4109	26	49607	1	19	21	78	87	87	87	1	0.0063
3	2123	4207	53	49608	2	18	47	159	162	162	162	1	0.0126
3	2124	4397	66	49610	8	18	60	198	197	197	197	1	0.0150
3	2125	4319	59	49618	7	16	51	177	178	178	178	1	0.0137
3	2126	4202	58	49625	4	16	53	174	177	177	177	1	0.0138
3	2127	4187	51	49629	3	18	46	153	156	156	156	1	0.0122
3	2128	2384	15	49632	9	19	12	45	54	54	54	1	0.0063
3	2129	2257	29	49641	12	15	22	87	96	96	96	1	0.0128
3	2130	2027	8	49653	4	19	6	24	33	33	33	1	0.0039
3	2131	92	5	49657	2	11	3	15	24	24	24	1	0.0543
3	2132	2633	10	49659	4	19	7	30	39	39	39	1	0.0038
3	2133	2797	27	49663	16	19	24	81	90	90	90	1	0.0097
3	2134	2646	11	49679	4	19	8	33	42	42	42	1	0.0042
3	2135	2639	9	49683	4	19	6	27	36	36	36	1	0.0034
3	2136	2096	7	49687	3	19	6	21	30	30	30	1	0.0033
3	2137	2626	12	49690	4	19	7	36	45	45	45	1	0.0046
3	2138	2639	7	49694	1	20	6	21	30	30	30	1	0.0027
3	2139	2639	8	49695	3	20	5	24	33	33	33	1	0.0030
3	2140	2646	10	49698	4	20	7	30	39	39	39	1	0.0038
3	2141	2642	9	49702	3	20	7	27	36	36	36	1	0.0034
3	2142	2829	11	49705	3	20	8	33	42	42	42	1	0.0039
3	2143	2833	22	49708	7	20	18	66	75	75	75	1	0.0078
3	2144	2171	10	49715	5	20	8	30	39	39	39	1	0.0046
3	2145	4138	31	49720	9	19	27	93	102	102	102	1	0.0075
3	2146	4156	28	49729	5	19	25	84	93	93	93	1	0.0067
3	2147	3888	23	49734	8	19	19	69	78	78	78	1	0.0059
3	2148	4303	35	49742	9	19	30	105	114	114	114	1	0.0081
3	2149	4110	20	49751	6	19	18	60	69	69	69	1	0.0049
3	2150	4130	24	49757	8	19	20	72	81	81	81	1	0.0058
3	2151	5016	93	49765	30	20	89	279	266	266	266	1	0.0185
3	2152	4109	22	49795	7	19	17	66	75	75	75	1	0.0054
3	2153	4207	44	49802	12	19	39	132	135	135	135	1	0.0105
3	2154	4397	58	49814	18	19	53	174	175	175	175	1	0.0132
3	2155	4319	49	49832	10	16	43	147	156	156	156	1	0.0113
3	2156	4202	48	49842	18	16	43	144	148	148	148	1	0.0114
3	2157	4187	49	49860	11	19	43	147	156	156	156	1	0.0117
3	2158	4141	29	49871	2	16	26	87	96	96	96	1	0.0070
3	2159	4294	23	49873	3	16	21	69	78	78	78	1	0.0054
3	2160	2380	12	49876	0	16	10	36	45	45	45	1	0.0050
3	2161	5784	29	49876	3	19	26	87	96	96	96	1	0.0050
3	2162	5353	105	49879	22	18	94	315	303	303	303	1	0.0196
3	2163	4817	29	49901	3	19	25	87	96	96	96	1	0.0060
3	2164	4804	46	49904	2	16	44	138	135	135	135	1	0.0096
3	2165	4820	53	49906	1	16	50	159	156	156	156	1	0.0110
3	2166	4828	60	49907	5	20	51	180	181	181	181	1	0.0124
3	2167	4792	28	49912	0	16	24	84	93	93	93	1	0.0058
3	2168	4804	43	49912	0	16	40	129	127	127	127	1	0.0090
3	2169	4804	43	49912	31	16	40	129	127	127	127	1	0.0090
3	2170	4806	28	49943	3	17	25	84	86	86	86	1	0.0058
3	2171	4784	23	49946	6	16	19	69	78	78	78	1	0.0048
3	2172	4788	22	49952	2	17	18	66	75	75	75	1	0.0046
3	2173	4795	40	49954	6	16	36	120	129	129	129	1	0.0083
3	2174	4788	20	49960	3	17	16	60	69	69	69	1	0.0042
3	2175	4808	26	49963	0	17	23	78	78	78	78	1	0.0054
3	2176	5203	107	49963	12	16	98	321	312	312	312	1	0.0206
3	2177	5667	62	49975	10	18	54	186	183	183	183	1	0.0109
3	2178	4784	15	49985	1	17	11	45	54	54	54	1	0.0031
3	2179	5072	70	49986	4	17	66	210	179	179	179	1	0.0138
3	2180	4788	15	49990	0	18	11	45	54	54	54	1	0.0031
3	2181	5015	73	49990	4	18	64	219	203	203	203	1	0.0146
3	2182	4804	24	49994	0	17	21	72	73	73	73	1	0.0050
3	2183	4804	24	49994	13	17	21	72	73	73	73	1	0.0050
3	2184	4804	16	50007	1	18	13	48	57	57	57	1	0.0033
3	2185	5225	87	50008	13	15	81	261	256	256	256	1	0.0167
3	2186	5217	31	50021	3	18	25	93	102	102	102	1	0.0059
3	2187	4903	81	50024	9	16	75	243	228	228	228	1	0.0165
3	2188	4869	91	50033	3	15	85	273	255	255	255	1	0.0187
3	2189	5898	93	50036	12	15	86	279	268	268	268	1	0.0158
3	2190	4305	21	50048	1	18	18	63	72	72	72	1	0.0049
3	2191	4306	53	50049	5	15	48	159	168	168	168	1	0.0123
3	2192	4141	18	50054	12	18	15	54	63	63	63	1	0.0043
3	2193	4294	13	50066	4	19	11	39	48	48	48	1	0.0030
3	2194	2380	12	50070	4	16	10	36	45	45	45	1	0.0050
3	2195	5784	34	50074	7	19	31	102	111	111	111	1	0.0059
3	2196	5353	93	50081	15	17	85	279	267	267	267	1	0.0174
3	2197	4817	30	50096	7	18	26	90	99	99	99	1	0.0062
3	2198	4804	15	50103	2	18	12	45	54	54	54	1	0.0031
3	2199	4820	23	50105	10	18	20	69	78	78	78	1	0.0048
3	2200	4828	58	50115	18	19	50	174	176	176	176	1	0.0120
3	2201	4792	15	50133	7	19	11	45	54	54	54	1	0.0031
3	2202	4804	15	50140	10	18	12	45	54	54	54	1	0.0031
3	2203	4804	11	50150	3	19	8	33	42	42	42	1	0.0023
3	2204	4806	11	50153	3	19	8	33	42	42	42	1	0.0023
3	2205	4784	10	50156	2	19	6	30	39	39	39	1	0.0021
3	2206	4788	12	50158	6	19	8	36	45	45	45	1	0.0025
3	2207	4795	34	50164	12	17	30	102	111	111	111	1	0.0071
3	2208	4788	11	50176	5	20	7	33	42	42	42	1	0.0023
3	2209	4808	12	50181	4	19	9	36	45	45	45	1	0.0025
3	2210	5203	93	50185	26	17	86	279	271	271	271	1	0.0179
3	2211	5667	54	50211	16	19	48	162	165	165	165	1	0.0095
3	2212	4784	8	50227	2	20	4	24	33	33	33	1	0.0017
3	2213	5072	64	50229	47	20	61	192	168	168	168	1	0.0126
3	2214	4788	10	50276	5	20	6	30	39	39	39	1	0.0021
3	2215	5015	67	50281	35	19	59	201	188	188	188	1	0.0134
3	2216	4804	10	50316	5	19	7	30	39	39	39	1	0.0021
3	2217	4804	8	50321	2	20	5	24	33	33	33	1	0.0017
3	2218	4804	8	50323	2	20	5	24	33	33	33	1	0.0017
3	2219	5225	76	50325	17	15	72	228	216	216	216	1	0.0145
3	2220	5217	22	50342	3	21	17	66	75	75	75	1	0.0042
3	2221	4903	73	50345	24	17	68	219	205	205	205	1	0.0149
3	2222	4869	78	50369	32	16	73	234	206	206	206	1	0.0160
3	2223	5898	77	50401	24	16	71	231	216	216	216	1	0.0131
3	2224	4305	17	50425	7	21	14	51	60	60	60	1	0.0039
3	2225	4306	48	50432	7	15	43	144	153	153	153	1	0.0111
3	2226	6343	356	50439	222	17	107	1068	794	794	794	1	0.0561
3	2227	5996	110	50661	8	16	96	330	302	302	302	1	0.0183
3	2228	5858	133	50669	9	16	119	399	358	358	358	1	0.0227
3	2229	5700	47	50678	3	19	40	141	150	150	150	1	0.0082
3	2230	3791	84	50681	13	14	74	252	234	234	234	1	0.0222
3	2231	6013	101	50694	13	19	88	303	282	282	282	1	0.0168
3	2232	3042	39	50707	2	16	35	117	122	122	122	1	0.0128
3	2233	5209	37	50709	5	19	30	111	120	120	120	1	0.0071
3	2234	4932	21	50714	3	19	18	63	72	72	72	1	0.0043
3	2235	6175	127	50717	5	16	119	381	327	327	327	1	0.0206
3	2236	5737	105	50722	9	15	98	315	302	302	302	1	0.0183
3	2237	5809	92	50731	8	15	84	276	266	266	266	1	0.0158
3	2238	3014	18	50739	1	17	16	54	63	63	63	1	0.0060
3	2239	5836	119	50740	11	16	110	357	322	322	322	1	0.0204
3	2240	3042	19	50751	1	16	16	57	66	66	66	1	0.0062
3	2241	5809	76	50752	7	19	66	228	214	214	214	1	0.0131
3	2242	4935	19	50759	3	19	16	57	66	66	66	1	0.0039
3	2243	5711	112	50762	6	16	101	336	319	319	319	1	0.0196
3	2244	5694	81	50768	22	15	76	243	235	235	235	1	0.0142
3	2245	138	10	50790	0	13	8	30	39	39	39	1	0.0725
3	2246	89	6	50790	0	13	5	18	27	27	27	1	0.0674
3	2247	138	10	50790	1	13	7	30	39	39	39	1	0.0725
3	2248	307	13	50791	1	12	9	39	48	48	48	1	0.0423
3	2249	394	22	50792	0	14	19	66	75	75	75	1	0.0558
3	2250	92	8	50792	0	13	6	24	33	33	33	1	0.0870
3	2251	142	14	50792	0	10	11	42	51	51	51	1	0.0986
3	2252	395	44	50792	4	12	37	132	129	129	129	1	0.1114
3	2253	148	15	50796	2	13	12	45	54	54	54	1	0.1014
3	2254	448	69	50798	0	12	62	207	180	180	180	1	0.1540
3	2255	1051	41	50798	6	16	38	123	123	123	123	1	0.0390
3	2256	1073	51	50804	3	17	46	153	147	147	147	1	0.0475
3	2257	917	22	50807	4	17	17	66	75	75	75	1	0.0240
3	2258	1218	161	50811	1	17	159	483	347	347	347	1	0.1322
3	2259	989	47	50812	0	17	43	141	136	136	136	1	0.0475
3	2260	1037	71	50812	4	17	67	213	180	180	180	1	0.0685
3	2261	886	14	50816	1	17	10	42	51	51	51	1	0.0158
3	2262	240	38	50817	2	14	33	114	113	113	113	1	0.1583
3	2263	949	26	50819	0	17	23	78	87	87	87	1	0.0274
3	2264	950	27	50819	1	17	23	81	90	90	90	1	0.0284
3	2265	135	11	50820	1	10	8	33	42	42	42	1	0.0815
3	2266	1210	110	50821	3	13	107	330	287	287	287	1	0.0909
3	2267	1040	37	50824	2	14	32	111	114	114	114	1	0.0356
3	2268	148	10	50826	0	13	8	30	39	39	39	1	0.0676
3	2269	818	20	50826	1	14	17	60	69	69	69	1	0.0244
3	2270	907	18	50827	2	18	13	54	63	63	63	1	0.0198
3	2271	827	10	50829	0	18	8	30	39	39	39	1	0.0121
3	2272	320	18	50829	0	12	16	54	63	63	63	1	0.0563
3	2273	1037	62	50829	0	18	60	186	167	167	167	1	0.0598
3	2274	182	17	50829	0	13	16	51	60	60	60	1	0.0934
3	2275	137	7	50829	0	13	6	21	30	30	30	1	0.0511
3	2276	489	92	50829	0	12	90	276	228	228	228	1	0.1881
3	2277	2930	91	50829	3	13	82	273	253	253	253	1	0.0311
3	2278	1716	115	50832	0	15	113	345	273	273	273	1	0.0670
3	2279	90	11	50832	0	10	8	33	42	42	42	1	0.1222
3	2280	2329	48	50832	7	13	47	144	145	145	145	1	0.0206
3	2281	1953	55	50839	7	12	52	165	169	169	169	1	0.0282
3	2282	1489	17	50846	0	16	16	51	60	60	60	1	0.0114
3	2283	5028	31	50846	1	17	24	93	102	102	102	1	0.0062
3	2284	5996	94	50847	38	17	82	282	260	260	260	1	0.0157
3	2285	5858	122	50885	55	16	111	366	330	330	330	1	0.0208
3	2286	5700	37	50940	9	17	32	111	120	120	120	1	0.0065
3	2287	3791	74	50949	31	16	68	222	206	208	208	1	0.0195
3	2288	6013	89	50980	26	17	79	267	249	249	249	1	0.0148
3	2289	3042	37	51006	18	16	33	111	120	120	120	1	0.0122
3	2290	5209	30	51024	10	18	25	90	99	99	99	1	0.0058
3	2291	4932	17	51034	5	18	14	51	60	60	60	1	0.0034
3	2292	6175	122	51039	83	17	116	366	310	310	310	1	0.0198
3	2293	5737	95	51122	36	16	88	285	274	274	274	1	0.0166
3	2294	5809	80	51158	32	16	74	240	224	224	224	1	0.0138
3	2295	3014	17	51190	10	17	15	51	60	60	60	1	0.0056
3	2296	5836	106	51200	48	16	101	318	291	291	291	1	0.0182
3	2297	3042	16	51248	5	17	13	48	57	57	57	1	0.0053
3	2298	5809	70	51253	29	18	62	210	191	191	191	1	0.0121
3	2299	4935	17	51282	8	18	14	51	60	60	60	1	0.0034
3	2300	5711	101	51290	33	16	92	303	283	283	283	1	0.0177
3	2301	5694	66	51323	17	16	63	198	195	195	195	1	0.0116
3	2302	138	9	51340	4	13	7	27	36	36	36	1	0.0652
3	2303	89	6	51344	3	13	5	18	27	27	27	1	0.0674
3	2304	138	9	51347	3	13	6	27	36	36	36	1	0.0652
3	2305	307	12	51350	4	12	9	36	45	45	45	1	0.0391
3	2306	394	22	51354	13	14	19	66	75	75	75	1	0.0558
3	2307	92	8	51367	5	13	6	24	33	33	33	1	0.0870
3	2308	142	14	51372	7	10	11	42	51	51	51	1	0.0986
3	2309	395	42	51379	32	12	36	126	121	121	121	1	0.1063
3	2310	148	14	51411	7	13	12	42	51	51	51	1	0.0946
3	2311	448	69	51418	60	12	62	207	180	180	180	1	0.1540
3	2312	1051	34	51478	18	17	31	102	111	111	111	1	0.0324
3	2313	1073	45	51496	30	18	42	135	127	127	127	1	0.0419
3	2314	917	18	51526	6	18	14	54	63	63	63	1	0.0196
3	2315	1218	158	51532	144	18	157	474	340	340	340	1	0.1297
3	2316	989	46	51676	34	18	42	138	134	134	134	1	0.0465
3	2317	1037	67	51710	54	18	64	201	170	170	170	1	0.0646
3	2318	886	11	51764	3	19	7	33	42	42	42	1	0.0124
3	2319	240	37	51767	28	14	33	111	111	111	111	1	0.1542
3	2320	949	25	51795	9	18	22	75	84	84	84	1	0.0263
3	2321	950	26	51804	8	18	22	78	87	87	87	1	0.0274
3	2322	135	10	51812	3	10	8	30	39	39	39	1	0.0741
3	2323	1210	106	51815	75	13	104	318	276	276	276	1	0.0876
3	2324	1040	33	51890	10	14	29	99	108	108	108	1	0.0317
3	2325	148	10	51900	7	13	8	30	39	39	39	1	0.0676
3	2326	818	19	51907	3	14	17	57	66	66	66	1	0.0232
3	2327	907	15	51910	4	19	12	45	54	54	54	1	0.0165
3	2328	827	10	51914	6	18	8	30	39	39	39	1	0.0121
3	2329	320	17	51920	12	13	15	51	60	60	60	1	0.0531
3	2330	1037	61	51932	49	19	59	183	164	164	164	1	0.0588
3	2331	182	17	51981	9	13	16	51	60	60	60	1	0.0934
3	2332	137	7	51990	6	13	6	21	30	30	30	1	0.0511
3	2333	489	92	51996	85	12	90	276	228	228	228	1	0.1881
3	2334	2930	86	52081	41	13	77	258	244	244	244	1	0.0294
3	2335	1716	115	52122	94	15	113	345	273	273	273	1	0.0670
3	2336	90	11	52216	8	10	8	33	42	42	42	1	0.1222
3	2337	2329	42	52224	8	13	41	126	129	129	129	1	0.0180
3	2338	1953	50	52232	19	13	47	150	159	159	159	1	0.0256
3	2339	1489	16	52251	4	17	15	48	57	57	57	1	0.0107
3	2340	5028	26	52255	13	19	19	78	87	87	87	1	0.0052
3	2341	5844	95	52268	47	19	41	285	264	264	264	1	0.0163
3	2342	5882	125	52315	71	19	49	375	333	333	333	1	0.0213
3	2343	5830	223	52386	102	15	117	669	559	559	559	1	0.0383
3	2344	5679	178	52488	115	18	63	534	437	437	437	1	0.0313
3	2345	5584	129	52603	58	17	67	387	353	353	353	1	0.0231
3	2346	5131	79	52661	8	17	73	237	227	227	227	1	0.0154
3	2347	5131	72	52669	13	17	67	216	207	207	207	1	0.0140
3	2348	4713	160	52682	72	17	86	480	415	415	415	1	0.0339
3	2349	5545	99	52754	25	19	61	297	277	277	277	1	0.0179
3	2350	4481	136	52779	68	17	65	408	350	350	350	1	0.0304
3	2351	485	50	52847	22	12	16	150	142	142	142	1	0.1031
3	2352	1109	82	52869	42	12	32	246	220	220	220	1	0.0739
3	2353	995	70	52911	54	12	9	210	172	172	172	1	0.0704
3	2354	491	34	52965	14	13	10	102	104	104	104	1	0.0692
3	2355	452	42	52979	31	13	5	126	111	111	111	1	0.0929
3	2356	821	255	53010	209	13	33	765	542	542	542	1	0.3106
3	2357	434	29	53219	18	13	5	87	89	89	89	1	0.0668
3	2358	523	81	53237	58	13	17	243	203	203	203	1	0.1549
3	2359	10	6	53295	1	3	2	18	27	27	27	1	0.6000
3	2360	506	59	53296	28	13	19	177	161	161	161	1	0.1166
3	2361	463	57	53324	46	13	5	171	139	139	139	1	0.1231
3	2362	353	13	53370	6	13	3	39	48	48	48	1	0.0368
3	2363	1153	48	53376	10	13	26	144	145	145	145	1	0.0416
3	2364	458	20	53386	4	13	10	60	69	69	69	1	0.0437
3	2365	467	31	53390	15	13	9	93	98	98	98	1	0.0664
3	2366	793	42	53405	21	13	14	126	120	120	120	1	0.0530
3	2367	479	50	53426	28	13	14	150	143	143	143	1	0.1044
3	2368	426	21	53454	12	13	5	63	72	72	72	1	0.0493
3	2369	550	106	53466	82	13	17	318	253	253	253	1	0.1927
3	2370	541	98	53548	74	13	15	294	248	248	248	1	0.1811
3	2371	503	56	53622	26	13	19	168	157	157	157	1	0.1113
3	2372	361	20	53648	11	12	9	60	69	69	69	1	0.0554
3	2373	471	30	53659	13	12	12	90	94	94	94	1	0.0637
3	2374	441	39	53672	30	12	6	117	107	107	107	1	0.0884
3	2375	670	243	53702	215	15	18	729	501	501	501	1	0.3627
3	2376	729	291	53917	276	12	13	873	579	579	579	1	0.3992
3	2377	1174	59	54193	25	13	30	177	177	180	180	1	0.0503
3	2378	503	59	54218	32	15	20	177	171	171	171	1	0.1173
3	2379	482	45	54250	24	13	14	135	131	131	131	1	0.0934
3	2380	482	40	54274	21	13	13	120	122	122	122	1	0.0830
3	2381	522	65	54295	37	15	19	195	180	180	180	1	0.1245
3	2382	473	39	54332	20	14	12	117	117	117	117	1	0.0825
3	2383	478	42	54352	27	14	11	126	119	119	119	1	0.0879
3	2384	475	37	54379	21	14	13	111	112	112	112	1	0.0779
3	2385	470	32	54400	17	14	9	96	101	101	101	1	0.0681
3	2386	472	32	54417	15	14	11	96	105	105	105	1	0.0678
3	2387	469	30	54432	15	14	10	90	99	99	99	1	0.0640
3	2388	482	40	54447	25	14	12	120	120	120	120	1	0.0830
3	2389	492	60	54472	32	14	22	180	167	167	167	1	0.1220
3	2390	485	41	54504	28	14	11	123	118	118	118	1	0.0845
3	2391	469	30	54532	18	14	8	90	99	99	99	1	0.0640
3	2392	470	31	54550	19	14	8	93	102	102	102	1	0.0660
3	2393	499	51	54569	29	14	15	153	148	148	148	1	0.1022
3	2394	479	44	54598	24	13	15	132	131	131	131	1	0.0919
3	2395	504	54	54622	31	15	15	162	157	157	157	1	0.1071
3	2396	476	36	54653	26	14	9	108	113	113	113	1	0.0756
3	2397	482	43	54679	31	14	11	129	126	126	126	1	0.0892
3	2398	484	40	54710	29	14	10	120	116	119	119	1	0.0826
3	2399	489	45	54739	27	13	18	135	137	137	137	1	0.0920
3	2400	507	70	54766	43	14	29	210	195	195	195	1	0.1381
3	2401	492	45	54809	29	14	14	135	135	135	135	1	0.0915
3	2402	5113	66	54838	4	17	61	198	186	186	186	1	0.0129
3	2403	5113	62	54842	22	18	58	186	180	180	180	1	0.0121
3	2404	1101	65	54864	31	13	25	195	177	177	177	1	0.0590
3	2405	1652	67	54895	19	11	46	201	199	199	199	1	0.0406
3	2406	5580	113	54914	52	19	52	339	307	307	307	1	0.0203
3	2407	364	18	54966	1	11	12	54	63	63	63	1	0.0495
3	2408	1061	36	54967	13	12	21	108	117	117	117	1	0.0339
3	2409	896	32	54980	11	14	19	96	100	100	100	1	0.0357
3	2410	363	20	54991	11	12	9	60	69	69	69	1	0.0551
3	2411	364	19	55002	10	12	9	57	66	66	66	1	0.0522
3	2412	1127	58	55012	23	13	23	174	161	161	161	1	0.0515
3	2413	5973	368	55035	162	17	158	1104	851	851	851	1	0.0616
3	2414	3480	61	55197	26	17	29	183	180	180	180	1	0.0175
3	2415	5895	309	55223	124	17	145	927	743	743	743	1	0.0524
3	2416	5134	169	55347	50	18	97	507	449	449	449	1	0.0329
3	2417	5139	139	55397	86	18	87	417	367	367	367	1	0.0270
3	2418	5215	255	55483	171	18	69	765	582	583	583	1	0.0489
3	2419	2567	82	55654	59	16	17	246	214	214	214	1	0.0319
3	2420	3619	77	55713	33	18	35	231	210	210	210	1	0.0213
3	2421	4435	260	55746	169	18	88	780	609	609	609	1	0.0586
3	2422	8622	1571	55915	981	15	517	4713	3475	3475	3475	1	0.1822
3	2423	3203	35	56896	7	17	23	105	114	114	114	1	0.0109
3	2424	4318	131	56903	59	17	73	393	357	357	357	1	0.0303
3	2425	3347	70	56962	32	17	37	210	209	209	209	1	0.0209
3	2426	4746	230	56994	105	17	112	690	575	575	575	1	0.0485
3	2427	3874	86	57099	53	18	39	258	246	246	246	1	0.0222
3	2428	4955	84	57152	26	18	55	252	243	243	243	1	0.0170
3	2429	4123	81	57178	30	18	46	243	222	222	222	1	0.0196
3	2430	4225	287	57208	222	18	61	861	644	646	646	1	0.0679
3	2431	4500	326	57430	228	18	92	978	733	735	735	1	0.0724
3	2432	4621	173	57658	55	17	104	519	458	458	458	1	0.0374
3	2433	6341	724	57713	525	19	203	2172	1581	1580	1579	1	0.1142
3	2434	5185	222	58238	157	19	56	666	517	517	519	1	0.0428
3	2435	5256	296	58395	214	19	76	888	665	665	665	1	0.0563
3	2436	3820	93	58609	35	18	50	279	274	274	274	1	0.0243
3	2437	3138	73	58644	11	18	51	219	212	212	212	1	0.0233
3	2438	3773	51	58655	15	17	30	153	157	157	157	1	0.0135
3	2439	3980	235	58670	170	18	59	705	542	542	542	1	0.0590
3	2440	3322	39	58840	14	17	24	117	126	126	126	1	0.0117
3	2441	3355	62	58854	40	17	25	186	188	188	188	1	0.0185
3	2442	3296	35	58894	16	17	26	105	114	114	114	1	0.0106
3	2443	3296	29	58910	10	17	21	87	96	96	96	1	0.0088
3	2444	3294	26	58920	6	17	19	78	87	87	87	1	0.0079
3	2445	3298	30	58926	12	17	19	90	99	99	99	1	0.0091
3	2446	3636	39	58938	7	19	32	117	126	126	126	1	0.0107
3	2447	3296	26	58945	11	18	18	78	87	87	87	1	0.0079
3	2448	3335	40	58956	22	18	21	120	129	129	129	1	0.0120
3	2449	3311	18	58978	0	18	13	54	63	63	63	1	0.0054
3	2450	5900	765	58978	477	17	254	2295	1697	1697	1697	1	0.1297
3	2451	4247	126	59455	71	18	58	378	350	350	350	1	0.0297
