tu	pass	project	env	raw	cumulative_raw	p29_cum_wire	grz2_cum_wire	fastintern_cum_wire	zstd3_cum_wire	pred_cum_wire	grz2_group_closes
72	1	rocksdb	conan-gcc	7265493	429576878	1416535	NA	20753151	60762709	NA	0
73	1	rocksdb	conan-gcc	6985997	436562875	1417625	NA	21059555	61739766	NA	0
74	1	rocksdb	conan-gcc	7302200	443865075	1420809	NA	21397589	62773848	NA	0
75	1	rocksdb	conan-gcc	1114292	444979367	1421544	NA	21449558	62946260	NA	0
76	1	rocksdb	conan-gcc	6371209	451350576	1423896	NA	21725651	63802610	NA	0
77	1	rocksdb	conan-gcc	6612664	457963240	1425210	NA	22013028	64708069	NA	0
78	1	rocksdb	conan-gcc	1387918	459351158	1425583	NA	22081181	64927309	NA	0
79	1	rocksdb	conan-gcc	3383506	462734664	1426188	NA	22249861	65478700	NA	0
80	1	rocksdb	conan-gcc	6796611	469531275	1430096	NA	22557685	66415498	NA	0
81	1	rocksdb	conan-gcc	7236877	476768152	1433134	NA	22881170	67436337	NA	0
82	1	rocksdb	conan-gcc	6671636	483439788	1435254	NA	23173763	68352480	NA	0
83	1	rocksdb	conan-gcc	2269639	485709427	1435850	NA	23280477	68700550	NA	0
84	1	rocksdb	conan-gcc	6154923	491864350	1436717	NA	23539974	69519171	NA	0
85	1	rocksdb	conan-gcc	5617708	497482058	1437037	NA	23768097	70240480	NA	0
86	1	rocksdb	conan-gcc	5651986	503134044	1437587	NA	24000617	70965917	NA	0
87	1	rocksdb	conan-gcc	6619791	509753835	1439597	NA	24288868	71870469	NA	0
88	1	rocksdb	conan-gcc	6360031	516113866	1440883	NA	24563674	72727528	NA	0
89	1	rocksdb	conan-gcc	7225818	523339684	1442336	NA	24887596	73751539	NA	0
90	1	rocksdb	conan-gcc	6571702	529911386	1444242	NA	25172823	74646475	NA	0
91	1	rocksdb	conan-gcc	3378762	533290148	1444612	1088047	25341918	75197798	NA	1
92	1	rocksdb	conan-gcc	6799160	540089308	1448694	1088047	25654503	76138059	NA	0
93	1	rocksdb	conan-gcc	5637374	545726682	1449394	1088047	25885324	76863621	NA	0
94	1	rocksdb	conan-gcc	6779588	552506270	1449988	1088047	26173928	77800651	NA	0
95	1	rocksdb	conan-gcc	7034671	559540941	1454588	1088047	26491309	78782281	NA	0
96	1	rocksdb	conan-gcc	6951710	566492651	1456574	1088047	26801677	79749150	NA	0
97	1	rocksdb	conan-gcc	7287164	573779815	1460242	1088047	27129751	80778680	NA	0
98	1	rocksdb	conan-gcc	7566063	581345878	1475062	1088047	27527661	81861561	NA	0
99	1	rocksdb	conan-gcc	6941394	588287272	1475864	1088047	27826570	82828885	NA	0
100	1	rocksdb	conan-gcc	3391467	591678739	1476864	1088047	27994710	83372873	NA	0
101	1	rocksdb	conan-gcc	6919598	598598337	1477960	1088047	28295542	84338165	NA	0
102	1	rocksdb	conan-gcc	6931145	605529482	1478979	1088047	28599547	85304823	NA	0
103	1	rocksdb	conan-gcc	6239296	611768778	1480488	1088047	28866349	86138705	NA	0
